t,|i=0,DISR,IO:1,IO:2,IOPL:1,IOPL:2,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:1,OS:2,DMFS,FR,IL,BO:1,BO:2,DI:1,DI:2,HC,SC,ITHC,REV,TC,|i=1,DISR,IO:3,IO:4,IOPL:3,IOPL:4,OQ:0,OO:0,IS:0,ISPL:0,RM:0,OS:3,OS:4,DMFS,FR,IL,BO:3,BO:4,DI:3,DI:4,HC,SC,ITHC,REV,TC,|i=2,DISR,IO:5,IO:6,IOPL:5,IOPL:6,OQ:0,OO:0,IS:0,ISPL:0,RM:0,OS:5,OS:6,DMFS,FR,IL,BO:5,BO:6,DI:5,DI:6,HC,SC,ITHC,REV,TC,|i=3,DISR,IO:EXT,IOPL:EXT,OQ:1,OO:1,IS:1,ISPL:1,RM:1,OS:EXT,DMFS,FR,IL,BO:EXT,DI:EXT,HC,SC,ITHC,REV,TC,|i=4,DISR,IO:EXT,IOPL:EXT,OQ:1,OO:1,IS:1,ISPL:1,RM:1,OS:EXT,DMFS,FR,IL,BO:EXT,DI:EXT,HC,SC,ITHC,REV,TC,|i=5,DISR,IO:EXT,IOPL:EXT,OQ:2,OO:2,IS:2,ISPL:2,RM:2,OS:EXT,DMFS,FR,IL,BO:EXT,DI:EXT,HC,SC,ITHC,REV,TC,|i=6,DISR,IO:EXT,IOPL:EXT,OQ:2,OO:2,IS:2,ISPL:2,RM:2,OS:EXT,DMFS,FR,IL,BO:EXT,DI:EXT,HC,SC,ITHC,REV,TC
570,|,False,13.150903872871238,17.33721386241367,[0],[0],30.48811773528491,30.488117735284987,32.566794683091175,"[0.0, 30.48811773528491]",0.0,13.150903872871238,19.415890810219935,13.150903872871238,0.4954107533664708,-30.488117735284987,0.0,30.48811773528501,0.0,0.0,0.0,609.7623547056997,10.855598227697058,0.0,620.6179529333969,|,False,7.686991069802414,5.463912803068823,[0],[0],13.150903872871238,13.150903872871256,14.014684699113213,"[0.0, 13.150903872871238]",0.0,7.686991069802414,6.327693629310798,7.686991069802414,0.4822457218291828,-13.150903872871258,0.0,13.150903872871275,0.0,0.0,0.0,263.01807745742514,9.343123132742141,0.0,272.3612005901673,|,False,10.38148952281083,6.95572433960284,[0],[0],17.33721386241367,49.90400854550499,18.370598329629914,"[0.0, 19.415890810219935]",0.0,10.38148952281083,7.989108806819084,10.38148952281083,0.4729305291117609,-49.904008545505,0.0,49.904008545505185,0.0,0.0,0.0,998.0801709101,12.247065553086609,0.0,1010.3272364631866,|,False,7.686991069802415,[0],7.686991069802414,7.686991069802377,7.719718993289853,"[0.0, 7.686991069802414]",0.0,7.719718993289853,3.907985046680551e-14,2.6018307728391678e-15,-7.686991069802376,7.686991069802376,0,0.0,153.73982139604752,0.0,0.0,153.73982139604752,|,False,5.463912803068826,[0],5.463912803068823,19.478597502182154,8.083386594611746,"[0.0, 6.327693629310798]",0.0,8.083386594611746,0.0,0.0,-19.478597502182154,19.478597502182154,0,0.0,389.5719500436431,0.0,0.0,389.5719500436431,|,False,10.381489522810831,[0],10.38148952281083,10.381489522810828,9.222624254596468,"[0.0, 10.38148952281083]",0.0,9.222624254596468,3.552713678800501e-15,1.0180946772537284e-15,-10.381489522810828,10.381489522810828,0,0.0,207.62979045621654,0.0,0.0,207.62979045621654,|,False,6.95572433960284,[0],6.95572433960284,57.893117352324076,5.947359131183161,"[0.0, 7.989108806819084]",0.0,5.947359131183161,0.0,0.0,-57.893117352324076,57.893117352324076,0,0.0,1157.8623470464815,0.0,0.0,1157.8623470464815
571,|,False,6.939843128097733,8.44860972249517,[0],[0],15.388452850592904,15.388452850592984,30.48811773528491,"[0.0, 15.388452850592904]",0.0,6.939843128097733,23.548274607187174,6.939843128097733,0.4953737727268115,-15.388452850592982,0.0,15.388452850593005,0.0,0.0,0.0,307.7690570118596,10.162705911761636,0.0,317.93176292362125,|,False,0.0,6.939843128097731,[0],[0],6.939843128097733,6.939843128097751,13.150903872871238,"[0.0, 6.939843128097733]",0.0,0.0,13.150903872871238,0.0,0.4818821522929517,-6.939843128097751,0.0,6.939843128097769,0.0,0.0,0.0,138.796862561955,8.767269248580824,0.0,147.56413181053583,|,False,5.062554486887361,3.3860552356078015,[0],[0],8.44860972249517,38.93672745778023,19.415890810219935,"[0.0, 23.548274607187174]",0.0,5.062554486887361,14.353336323332574,5.062554486887361,0.47304544531822784,-38.93672745778022,0.0,38.93672745778041,0.0,0.0,0.0,778.7345491556044,12.943927206813289,0.0,791.6784763624178,|,False,0,[0],0.0,-3.730349362740526e-14,7.686991069802414,"[0.0, 0.0]",0.0,7.686991069802376,0.0,2.6018307728391678e-15,3.8191672047105385e-14,0.0,0,3.8191672047105385e-14,0,0.0,0.0,3.8191672047105385e-14,|,False,6.939843128097731,[0],6.939843128097731,20.09074700096909,6.327693629310798,"[0.0, 13.150903872871238]",0.0,6.327693629310798,0.0,0.0,-20.09074700096909,20.09074700096909,0,0.0,401.81494001938177,0.0,0.0,401.81494001938177,|,False,5.062554486887361,[0],5.062554486887361,5.062554486887359,10.38148952281083,"[0.0, 5.062554486887361]",0.0,10.38148952281083,1.7763568394002505e-15,1.0173683545494448e-15,-5.062554486887359,5.062554486887359,0,0.0,101.25108973774718,0.0,0.0,101.25108973774718,|,False,3.3860552356078015,[0],3.3860552356078015,53.29006378111279,7.989108806819084,"[0.0, 14.353336323332574]",0.0,7.989108806819084,0.0,0.0,-53.29006378111279,53.29006378111279,0,0.0,1065.8012756222558,0.0,0.0,1065.8012756222558
572,|,False,20.643783218591615,15.574041157426523,[0],[0],36.217824376018136,36.217824376018214,15.388452850592904,"[0.0, 36.217824376018136]",0.0,15.388452850592904,0.0,15.388452850592904,0.4952359709777984,-36.217824376018214,5.255330367998711,30.962494008019526,0.0,0.0,0.0,724.3564875203642,5.129484283530967,0.0,729.4859718038952,|,False,11.75796375766254,8.885819460929074,[0],[0],20.643783218591615,20.64378321859163,6.939843128097733,"[0.0, 15.388452850592904]",0.0,6.939843128097733,0.0,6.939843128097733,0.4815561066609433,-20.643783218591633,4.818120629564808,15.825662589026843,0.0,0.0,0.0,412.87566437183267,4.626562085398488,0.0,417.50222645723113,|,False,6.284549365520133,9.289491791906396,[0],[0],15.574041157426523,30.962494008019576,23.548274607187174,"[0.0, 0.0]",0.0,0,17.26372524166704,0.0,0.4722532834812652,-30.96249400801958,0.0,30.962494008019764,6.284549365520133,0.0,4.189699577013422,619.2498801603916,11.509150161111359,0.0,634.9487298985165,|,False,11.75796375766254,[0],11.75796375766254,11.757963757662504,0.0,"[0.0, 6.939843128097733]",0.0,3.8191672047105385e-14,3.8191672047105385e-14,2.603507941780043e-15,-11.757963757662502,11.757963757662502,0,0.0,235.15927515325004,0.0,0.0,235.15927515325004,|,False,8.885819460929074,[0],8.885819460929074,15.825662589026924,13.150903872871238,"[0.0, 0.0]",0.0,13.150903872871238,0.0,0.0,-15.825662589026924,15.825662589026924,0,0.0,316.5132517805385,0.0,0.0,316.5132517805385,|,True,6.284549365520133,[0],6.284549365520133,6.284549365520132,5.062554486887361,"[0.0, 0]",0.0,5.062554486887361,1.7763568394002505e-15,1.0163768353488151e-15,-6.284549365520132,6.284549365520132,0,0.0,125.69098731040263,0.0,0.0,125.69098731040263,|,False,9.289491791906396,[0],9.289491791906396,48.22621924968662,14.353336323332574,"[0.0, 17.26372524166704]",0.0,14.353336323332574,0.0,0.0,-48.22621924968662,48.22621924968662,0,0.0,964.5243849937324,0.0,0.0,964.5243849937324
573,|,False,7.780049202447127,15.344171989836594,[0],[0],23.12422119228372,23.124221192283798,36.217824376018136,"[0.0, 23.12422119228372]",0.0,13.035379570445837,23.1824448055723,7.780049202447126,0.4950380151053507,-23.124221192283798,8.881784197001252e-16,23.12422119228382,0.0,0.0,0.0,462.48442384567596,12.072608125339379,0.0,474.55703197101536,|,False,4.7349693173754375,3.0450798850716856,[0],[0],7.780049202447127,13.035379570445853,15.388452850592904,"[0.0, 13.035379570445837]",0.0,9.553089946940245,5.835362903652658,4.7349693173754375,0.4816631551186051,-13.035379570445851,0.0,13.035379570445869,0.0,0.0,0.0,260.70759140891704,10.258968567061935,0.0,270.96655997597895,|,False,6.897129211785691,8.4470427780509,[0],[0],15.344171989836594,46.30666599785617,0.0,"[0.0, 23.1824448055723]",0.0,0,0.0,0.0,0.47147540415032885,-46.30666599785617,6.897129211785691,39.40953678607066,6.284549365520133,0.0,4.189699577013422,926.1333199571234,0.0,0.0,930.3230195341368,|,False,4.734969317375439,[0],4.7349693173754375,9.553089946940206,6.939843128097733,"[0.0, 9.553089946940245]",0.0,6.939843128097733,0.0,2.600790140534683e-15,-9.553089946940208,9.553089946940208,0,0.0,191.06179893880415,0.0,0.0,191.06179893880415,|,False,3.0450798850716856,[0],3.0450798850716856,18.87074247409861,0.0,"[0.0, 5.835362903652658]",0.0,0.0,0.0,0.0,-18.87074247409861,18.87074247409861,0,0.0,377.41484948197217,0.0,0.0,377.41484948197217,|,True,6.897129211785691,[0],6.897129211785691,13.181678577305822,0.0,"[0.0, 0]",0.0,0.0,0.0,1.014873730780457e-15,-13.181678577305822,13.181678577305822,0,0.0,263.63357154611646,0.0,0.0,263.63357154611646,|,False,8.4470427780509,[0],8.4470427780509,39.40953678607048,17.26372524166704,"[0.0, 0.0]",0.0,17.26372524166704,0.0,0.0,-39.40953678607048,39.40953678607048,0,0.0,788.1907357214096,0.0,0.0,788.1907357214096
574,|,True,15.045406215888702,14.469526751829136,[0],[0],29.51493296771784,29.514932967717918,23.12422119228372,"[0.0, 29.51493296771784]",0.0,15.045406215888704,8.078814976395016,15.045406215888704,0.4950613964571945,-29.514932967717918,0.0,29.51493296771794,0.0,0.0,0.0,590.2986593543584,7.70807373076124,0.0,598.0067330851197,|,False,5.325026188803369,9.720380027085335,[0],[0],15.045406215888702,15.045406215888718,13.035379570445837,"[0.0, 15.045406215888704]",0.0,5.325026188803369,7.710353381642468,5.325026188803369,0.4814553626909699,-15.045406215888718,0.0,15.045406215888736,0.0,0.0,0.0,300.90812431777437,8.69025304696389,0.0,309.59837736473827,|,False,4.274588350754051,10.194938401075085,[0],[0],14.469526751829136,37.593747944113005,23.1824448055723,"[0.0, 8.078814976395016]",0.0,0,12.010727243032557,0.0,0.47074420933792366,-37.593747944113005,0.0,37.59374794411319,17.456266928059875,0.0,11.63751128537325,751.8749588822601,8.007151495355037,0.0,771.5196216629885,|,False,5.325026188803367,[0],5.325026188803369,5.32502618880333,9.553089946940245,"[0.0, 5.325026188803369]",0.0,9.553089946940245,3.730349362740526e-14,2.6059549346999315e-15,-5.32502618880333,5.32502618880333,0,0.0,106.50052377606659,0.0,0.0,106.50052377606659,|,False,9.720380027085335,[0],9.720380027085335,22.755759597531288,5.835362903652658,"[0.0, 7.710353381642468]",0.0,5.835362903652658,0.0,0.0,-22.755759597531288,22.755759597531288,0,0.0,455.1151919506258,0.0,0.0,455.1151919506258,|,True,4.274588350754051,[0],4.274588350754051,17.456266928059875,0.0,"[0.0, 0]",0.0,0.0,0.0,1.013944391039221e-15,-17.456266928059875,17.456266928059875,0,0.0,349.1253385611975,0.0,0.0,349.1253385611975,|,False,10.194938401075085,[0],10.194938401075085,49.60447518714557,0.0,"[0.0, 12.010727243032557]",0.0,0.0,0.0,0.0,-49.60447518714557,49.60447518714557,0,0.0,992.0895037429113,0.0,0.0,992.0895037429113
575,|,False,11.037093963841222,10.433125548029299,[0],[0],21.47021951187052,21.470219511870596,29.51493296771784,"[0.0, 21.47021951187052]",0.0,11.037093963841222,18.477839003876618,11.037093963841222,0.4950833327983112,-21.4702195118706,0.0,21.47021951187062,0.0,0.0,0.0,429.404390237412,9.838310989239279,0.0,439.24270122665126,|,False,5.165302198785385,5.871791765055838,[0],[0],11.037093963841222,11.037093963841237,15.045406215888704,"[0.0, 11.037093963841222]",0.0,5.165302198785385,9.880104017103319,5.165302198785385,0.48143931825241243,-11.037093963841237,0.0,11.037093963841254,0.0,0.0,0.0,220.74187927682473,10.03027081059247,0.0,230.7721500874172,|,False,3.851304980686608,6.5818205673426915,[0],[0],10.433125548029299,39.948058515747285,8.078814976395016,"[0.0, 18.477839003876618]",0.0,21.307571908746482,4.2275099957084095,21.307571908746482,0.4724996194105737,-39.948058515747285,1.7763568394002505e-15,39.94805851574747,0.0,0.0,0.0,798.9611703149457,17.02338793630326,0.0,815.9845582512489,|,False,5.165302198785385,[0],5.165302198785385,5.165302198785346,5.325026188803369,"[0.0, 5.165302198785385]",0.0,5.325026188803369,3.907985046680551e-14,2.611590087725049e-15,-5.165302198785346,5.165302198785346,0,0.0,103.30604397570693,0.0,0.0,103.30604397570693,|,False,5.871791765055838,[0],5.871791765055838,20.917197980944657,7.710353381642468,"[0.0, 9.880104017103319]",0.0,7.710353381642468,0.0,0.0,-20.917197980944657,20.917197980944657,0,0.0,418.3439596188931,0.0,0.0,418.3439596188931,|,False,3.851304980686608,[0],3.851304980686608,21.307571908746482,0.0,"[0.0, 21.307571908746482]",0.0,0.0,0.0,1.0131085338445987e-15,-21.307571908746482,21.307571908746482,0,0.0,426.15143817492964,0.0,0.0,426.15143817492964,|,False,6.5818205673426915,[0],6.5818205673426915,44.1755685114557,12.010727243032557,"[0.0, 4.2275099957084095]",0.0,12.010727243032557,0.0,0.0,-44.1755685114557,44.1755685114557,0,0.0,883.511370229114,0.0,0.0,883.511370229114
576,|,False,20.24423778101513,11.942737105558912,[0],[0],32.18697488657405,32.18697488657412,21.47021951187052,"[0.0, 32.18697488657405]",0.0,20.24423778101513,1.2259817308553913,20.24423778101513,0.49531459876307327,-32.18697488657412,0.0,32.18697488657414,0.0,0.0,0.0,643.7394977314824,7.156739837290173,0.0,650.8962375687726,|,False,10.76739564111155,9.476842139903578,[0],[0],20.24423778101513,20.244237781015144,11.037093963841222,"[0.0, 20.24423778101513]",0.0,10.76739564111155,0.2696983227296723,10.76739564111155,0.48154934360681284,-20.244237781015144,0.0,20.24423778101516,0.0,0.0,0.0,404.8847556203029,7.358062642560815,0.0,412.2428182628637,|,False,4.8783503202207275,7.0643867853381845,[0],[0],11.942737105558912,33.41295661742958,18.477839003876618,"[0.0, 1.2259817308553913]",0.0,4.878350320220729,13.599488683655888,4.8783503202207275,0.4724178657635717,-33.41295661742958,0.0,33.412956617429764,0.0,0.0,0.0,668.2591323485916,12.318559335917744,0.0,680.5776916845093,|,False,10.76739564111155,[0],10.76739564111155,10.767395641111511,5.165302198785385,"[0.0, 10.76739564111155]",0.0,5.165302198785385,3.907985046680551e-14,2.613995085582378e-15,-10.767395641111511,10.767395641111511,0,0.0,215.34791282223023,0.0,0.0,215.34791282223023,|,False,9.476842139903578,[0],9.476842139903578,20.513936103744918,9.880104017103319,"[0.0, 0.2696983227296723]",0.0,9.880104017103319,0.0,0.0,-20.513936103744918,20.513936103744918,0,0.0,410.2787220748984,0.0,0.0,410.2787220748984,|,False,4.8783503202207275,[0],4.8783503202207275,4.878350320220726,21.307571908746482,"[0.0, 4.878350320220729]",0.0,21.307571908746482,0.0,1.012051751031616e-15,-4.8783503202207275,4.8783503202207275,0,0.0,97.56700640441454,0.0,0.0,97.56700640441454,|,False,7.0643867853381845,[0],7.0643867853381845,47.01244530108548,4.2275099957084095,"[0.0, 13.599488683655888]",0.0,4.2275099957084095,0.0,0.0,-47.01244530108548,47.01244530108548,0,0.0,940.2489060217096,0.0,0.0,940.2489060217096
577,|,False,15.1427293158507,23.700602353880107,[0],[0],38.84333166973081,38.84333166973089,32.18697488657405,"[0.0, 38.84333166973081]",0.0,15.1427293158507,17.044245570723348,15.1427293158507,0.4950951717576378,-38.84333166973088,0.0,38.8433316697309,0.0,0.0,0.0,776.8666333946176,10.728991628858015,0.0,787.5956250234756,|,False,4.6149705298595425,10.527758785991157,[0],[0],15.1427293158507,15.142729315850715,20.24423778101513,"[0.0, 15.1427293158507]",0.0,4.6149705298595425,15.629267251155587,4.6149705298595425,0.4812613403460204,-15.142729315850714,0.0,15.142729315850728,0.0,0.0,0.0,302.85458631701425,13.496158520676753,0.0,316.350744837691,|,False,10.525654947362732,13.174947406517378,[0],[0],23.700602353880107,55.88757724045429,1.2259817308553913,"[0.0, 17.044245570723348]",0.0,1.2259817308553913,0.0,1.2259817308553913,0.47135445317940017,-55.8875772404543,9.29967321650734,46.58790402394714,0.0,0.0,0.0,1117.751544809086,0.8173211539035942,0.0,1118.5688659629895,|,False,4.6149705298595425,[0],4.6149705298595425,4.614970529859503,10.76739564111155,"[0.0, 4.6149705298595425]",0.0,10.76739564111155,3.907985046680551e-14,2.6199174882879015e-15,-4.614970529859503,4.614970529859503,0,0.0,92.29941059719008,0.0,0.0,92.29941059719008,|,False,10.527758785991157,[0],10.527758785991157,30.771996567006404,0.2696983227296723,"[0.0, 15.629267251155587]",0.0,0.2696983227296723,0.0,0.0,-30.7719965670064,30.7719965670064,0,0.0,615.439931340128,0.0,0.0,615.439931340128,|,False,10.52565494736273,[0],10.525654947362732,10.525654947362728,4.878350320220729,"[0.0, 1.2259817308553913]",0.0,4.878350320220729,1.7763568394002505e-15,1.0101580775052007e-15,-10.525654947362728,10.525654947362728,0,0.0,210.51309894725455,0.0,0.0,210.51309894725455,|,False,13.174947406517378,[0],13.174947406517378,46.58790402394696,13.599488683655888,"[0.0, 0.0]",0.0,13.599488683655888,0.0,0.0,-46.58790402394696,46.58790402394696,0,0.0,931.7580804789393,0.0,0.0,931.7580804789393
578,|,False,20.706531471280428,6.340779151602651,[0],[0],27.04731062288307,27.047310622883153,38.84333166973081,"[0.0, 27.04731062288307]",0.0,20.706531471280428,18.13680019845038,20.706531471280428,0.49548641613790556,-27.04731062288315,0.0,27.04731062288317,0.0,0.0,0.0,540.946212457663,12.947777223243602,0.0,553.8939896809067,|,False,14.453485943693423,6.253045527587005,[0],[0],20.706531471280428,20.706531471280442,15.1427293158507,"[0.0, 20.706531471280428]",0.0,14.453485943693423,0.6892433721572768,14.453485943693423,0.4817431304533304,-20.706531471280442,0.0,20.706531471280456,0.0,0.0,0.0,414.13062942560884,10.095152877233799,0.0,424.2257823028426,|,False,3.6582505263023677,2.682528625300276,[0],[0],6.340779151602651,45.1841108213336,17.044245570723348,"[0.0, 18.13680019845038]",0.0,12.957923742809708,4.08632182791364,3.6582505263023677,0.47142580985963106,-45.1841108213336,0.0,45.184110821333775,0.0,0.0,0.0,903.682216426672,11.362830380482231,0.0,915.0450468071542,|,False,14.453485943693423,[0],14.453485943693423,14.453485943693385,4.6149705298595425,"[0.0, 14.453485943693423]",0.0,4.6149705298595425,3.907985046680551e-14,2.620182537242062e-15,-14.453485943693384,14.453485943693384,0,0.0,289.06971887386766,0.0,0.0,289.06971887386766,|,False,6.253045527587009,[0],6.253045527587005,21.39577484343782,15.629267251155587,"[0.0, 0.6892433721572768]",0.0,15.629267251155587,0.0,0.0,-21.39577484343782,21.39577484343782,0,0.0,427.9154968687564,0.0,0.0,427.9154968687564,|,False,3.6582505263023677,[0],3.6582505263023677,12.957923742809704,1.2259817308553913,"[0.0, 12.957923742809708]",0.0,1.2259817308553913,0.0,1.0093702984926107e-15,-12.957923742809704,12.957923742809704,0,0.0,259.15847485619406,0.0,0.0,259.15847485619406,|,False,2.682528625300276,[0],2.682528625300276,49.27043264924724,0.0,"[0.0, 4.08632182791364]",0.0,0.0,0.0,0.0,-49.27043264924724,49.27043264924724,0,0.0,985.4086529849449,0.0,0.0,985.4086529849449
579,|,False,16.183831171840765,17.72709530515164,[0],[0],33.9109264769924,33.910926476992486,27.04731062288307,"[0.0, 33.9109264769924]",0.0,16.183831171840765,10.863479451042306,16.183831171840765,0.49545339398969385,-33.910926476992486,0.0,33.9109264769925,0.0,0.0,0.0,678.2185295398497,9.015770207627689,0.0,687.2342997474774,|,False,6.946922691610565,9.2369084802302,[0],[0],16.183831171840765,16.18383117184078,20.706531471280428,"[0.0, 16.183831171840765]",0.0,6.946922691610565,13.759608779669863,6.946922691610565,0.4816520960068828,-16.18383117184078,0.0,16.183831171840794,0.0,0.0,0.0,323.6766234368156,13.804354314186952,0.0,337.48097775100257,|,False,8.523755511209167,9.203339793942472,[0],[0],17.72709530515164,44.77440592803486,18.13680019845038,"[0.0, 10.863479451042306]",0.0,8.523755511209167,9.613044687241214,8.523755511209167,0.4714435484995022,-44.77440592803485,0.0,44.77440592803504,0.0,0.0,0.0,895.4881185606971,12.091200132300253,0.0,907.5793186929974,|,False,6.946922691610567,[0],6.946922691610565,6.946922691610528,14.453485943693423,"[0.0, 6.946922691610565]",0.0,14.453485943693423,3.907985046680551e-14,2.6247378718501203e-15,-6.946922691610528,6.946922691610528,0,0.0,138.93845383221054,0.0,0.0,138.93845383221054,|,False,9.2369084802302,[0],9.2369084802302,29.94343995151074,0.6892433721572768,"[0.0, 13.759608779669863]",0.0,0.6892433721572768,0.0,0.0,-29.94343995151074,29.94343995151074,0,0.0,598.8687990302149,0.0,0.0,598.8687990302149,|,False,8.523755511209167,[0],8.523755511209167,8.523755511209163,12.957923742809708,"[0.0, 8.523755511209167]",0.0,12.957923742809708,3.552713678800501e-15,1.0082955100399243e-15,-8.523755511209163,8.523755511209163,0,0.0,170.47511022418325,0.0,0.0,170.47511022418325,|,False,9.203339793942472,[0],9.203339793942472,54.38745061527608,4.08632182791364,"[0.0, 9.613044687241214]",0.0,4.08632182791364,0.0,0.0,-54.38745061527608,54.38745061527608,0,0.0,1087.7490123055215,0.0,0.0,1087.7490123055215
580,|,False,11.391611104440853,16.162726106219043,[0],[0],27.554337210659895,27.55433721065998,33.9109264769924,"[0.0, 27.554337210659895]",0.0,11.391611104440853,22.519315372551546,11.391611104440853,0.4953329074512053,-27.55433721065998,0.0,27.554337210659998,0.0,0.0,0.0,551.0867442131996,11.303642158997466,0.0,562.3903863721971,|,False,5.306442517378266,6.085168587062587,[0],[0],11.391611104440853,11.39161110444087,16.183831171840765,"[0.0, 11.391611104440853]",0.0,5.306442517378266,10.8773886544625,5.306442517378266,0.48163279335250875,-11.391611104440868,0.0,11.39161110444088,0.0,0.0,0.0,227.83222208881736,10.789220781227176,0.0,238.62144287004455,|,False,5.814589066804658,10.348137039414393,[0],[0],16.162726106219043,50.0736525832116,10.863479451042306,"[0.0, 22.519315372551546]",0.0,5.814589066804658,5.048890384237648,5.814589066804658,0.4712518353852349,-50.0736525832116,0.0,50.07365258321178,0.0,0.0,0.0,1001.4730516642319,7.2423196340282034,0.0,1008.71537129826,|,False,5.306442517378266,[0],5.306442517378266,5.306442517378228,6.946922691610565,"[0.0, 5.306442517378266]",0.0,6.946922691610565,3.730349362740526e-14,2.629832314032141e-15,-5.306442517378229,5.306442517378229,0,0.0,106.12885034756458,0.0,0.0,106.12885034756458,|,False,6.085168587062587,[0],6.085168587062587,22.26899975890347,13.759608779669863,"[0.0, 10.8773886544625]",0.0,13.759608779669863,0.0,0.0,-22.268999758903465,22.268999758903465,0,0.0,445.3799951780693,0.0,0.0,445.3799951780693,|,False,5.814589066804658,[0],5.814589066804658,5.814589066804654,8.523755511209167,"[0.0, 5.814589066804658]",0.0,8.523755511209167,3.552713678800501e-15,1.007804546880086e-15,-5.814589066804654,5.814589066804654,0,0.0,116.29178133609308,0.0,0.0,116.29178133609308,|,False,10.348137039414393,[0],10.348137039414393,55.12254296744926,9.613044687241214,"[0.0, 5.048890384237648]",0.0,9.613044687241214,0.0,0.0,-55.12254296744926,55.12254296744926,0,0.0,1102.4508593489852,0.0,0.0,1102.4508593489852
