t,|i=1,DISR,IO:EXT,IOPL:EXT,OQ:2,OQ:3,OO:2,OO:3,IS:2,IS:3,ISPL:2,ISPL:3,RM:2,RM:3,OS:EXT,DMFS,FR,IL,BO:EXT,DI:EXT,HC,SC,ITHC,REV,TC,|i=2,DISR,IO:1,IOPL:1,OQ:5,OO:5,IS:5,ISPL:5,RM:5,OS:1,DMFS,FR,IL,BO:1,DI:1,HC,SC,ITHC,REV,TC,|i=3,DISR,IO:1,IOPL:1,OQ:4,OO:4,IS:4,ISPL:4,RM:4,OS:1,DMFS,FR,IL,BO:1,DI:1,HC,SC,ITHC,REV,TC,|i=4,DISR,IO:3,IOPL:3,OQ:6,OQ:7,OO:6,OO:7,IS:6,IS:7,ISPL:6,ISPL:7,RM:6,RM:7,OS:3,DMFS,FR,IL,BO:3,DI:3,HC,SC,ITHC,REV,TC,|i=5,DISR,IO:2,IOPL:2,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:2,DMFS,FR,IL,BO:2,DI:2,HC,SC,ITHC,REV,TC,|i=6,DISR,IO:4,IOPL:4,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:4,DMFS,FR,IL,BO:4,DI:4,HC,SC,ITHC,REV,TC,|i=7,DISR,IO:4,IOPL:4,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:4,DMFS,FR,IL,BO:4,DI:4,HC,SC,ITHC,REV,TC
487,|,False,1,[0],1.0,1.0,1.0,1.0,10.0,10.0,"[0.0, 1.0]","[0.0, 1.0]",0.0,0.0,3.0,1.0,0.911527009783071,7.0,0.0,0,0.0,0,0.0,0.0,0.0,|,False,1.0,[0],1.0,1.0,10.0,"[0.0, 1.0]",0.0,1.0,1.0,0.993619736282433,15.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,1.0,[0],0.0,14.0,3.0,"[0.0, 4.0, 0.0, 0.0]",0.0,1.0,1.0,0.9778817524457678,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,True,0.0,[0],0.0,0.0,29.0,29.0,0.0,0.0,"[0.0, 0, 0]","[0.0, 0, 0]",0.0,0.0,0.0,0.0,0.9532908704883227,-10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,|,False,1.0,[0],0.0,21.0,3.0,"[0.0, 0.0, 16.0, 5.0, 0.0]",0.0,1.0,1.0,0.9995760915642221,13.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],5.0,5.0,17.0,"[0.0, 5.0]",0.0,0,0.0,0.9631043256997456,41.0,0.0,29.0,0.0,0,0.0,0,0.0,|,False,0.0,[0],10.0,22.0,9.0,"[0.0, 12.0, 10.0]",0.0,0,0.0,0.9758269720101781,43.0,0.0,29.0,0.0,0,0.0,0,0.0
488,|,False,6,[0],6.0,6.0,6.0,6.0,1.0,1.0,"[0.0, 6.0]","[0.0, 6.0]",0.0,0.0,6.0,6.0,0.9117522274077217,2.0,0.0,0,0.0,0,0.0,0.0,0.0,|,False,6.0,[0],6.0,6.0,1.0,"[0.0, 6.0]",0.0,6.0,6.0,0.9936359779380568,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,6.0,[0],0.0,10.0,4.0,"[0.0, 0.0, 0.0, 0.0]",0.0,6.0,6.0,0.9779380568519305,12.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,True,0.0,[0],13.0,13.0,42.0,42.0,0.0,0.0,"[0.0, 0, 0]","[0.0, 0, 0]",0.0,0.0,0.0,0.0,0.9532908704883227,-10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,|,False,6.0,[0],10.0,31.0,0.0,"[0.0, 16.0, 5.0, 0.0, 10.0]",0.0,6.0,6.0,0.9995771670190274,7.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,13.0,[0],20.0,20.0,5.0,"[0.0, 20.0]",0.0,0,0.0,0.9578237030788697,33.0,0.0,42.0,0.0,0,0.0,0,0.0,|,False,13.0,[0],14.0,24.0,12.0,"[0.0, 10.0, 14.0]",0.0,0,0.0,0.9704765921552088,42.0,0.0,42.0,0.0,0,0.0,0,0.0
489,|,False,8,[0],8.0,8.0,8.0,8.0,6.0,6.0,"[0.0, 8.0]","[0.0, 8.0]",0.0,0.0,8.0,8.0,0.9120507399577167,0.0,0.0,0,0.0,0,0.0,0.0,0.0,|,False,8.0,[0],4.0,4.0,6.0,"[0.0, 4.0]",0.0,8.0,8.0,0.9936575052854123,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,8.0,[0],0.0,10.0,0.0,"[0.0, 0.0, 0.0, 0.0]",0.0,8.0,8.0,0.9780126849894292,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,42.0,42.0,0.0,0.0,"[0.0, 0, 42.0]","[0.0, 0, 42.0]",0.0,0.0,0.0,0.0,0.9532908704883227,-10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,|,False,4.0,[0],0.0,15.0,16.0,"[0.0, 5.0, 0.0, 10.0, 0.0]",0.0,4.0,4.0,0.9995778809624314,19.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],3.0,3.0,20.0,"[0.0, 3.0]",0.0,42.0,42.0,0.9755377477857444,53.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],6.0,20.0,10.0,"[0.0, 14.0, 6.0]",0.0,42.0,42.0,0.9881906368620835,52.0,0.0,0.0,0.0,0,0.0,0.0,0.0
490,|,False,5,[0],5.0,5.0,5.0,5.0,8.0,8.0,"[0.0, 5.0]","[0.0, 4.0]",0.0,0.0,5.0,5.0,0.9122362869198313,3.0,0.0,0,0.0,0,0.0,0.0,0.0,|,False,5.0,[0],0.0,0.0,4.0,"[0.0, 0.0]",0.0,5.0,5.0,0.9936708860759493,7.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,5.0,[0],0.0,10.0,0.0,"[0.0, 0.0, 0.0, 0.0]",0.0,4.0,4.0,0.9776371308016878,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,|,False,0.0,[0],3.0,3.0,45.0,45.0,0.0,0.0,"[0.0, 42.0, 3.0]","[0.0, 42.0, 3.0]",0.0,0.0,0.0,0.0,0.9532908704883227,-10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,|,False,0.0,[0],8.0,18.0,5.0,"[0.0, 0.0, 10.0, 0.0, 8.0]",0.0,0.0,0.0,0.9995778809624314,24.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,3.0,[0],0.0,0.0,3.0,"[0.0, 0.0]",0.0,3.0,3.0,0.9755686604886268,53.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,3.0,[0],0.0,6.0,14.0,"[0.0, 6.0, 0.0]",0.0,3.0,3.0,0.9882055602358888,63.0,0.0,0.0,0.0,0,0.0,0.0,0.0
491,|,False,7,[0],7.0,7.0,7.0,8.0,5.0,4.0,"[0.0, 7.0]","[0.0, 0.0]",1.0,0.0,7.0,7.0,0.912494741270509,0.0,0.0,0,0.0,0,0.0,0.0,0.0,|,False,7.0,[0],0.0,0.0,0.0,"[0.0, 0.0]",0.0,7.0,7.0,0.993689524610854,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,7.0,[0],0.0,10.0,0.0,"[0.0, 0.0, 0.0, 10.0]",0.0,0.0,0.0,0.9747580984434161,-8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,|,False,0.0,[0],10.0,10.0,13.0,13.0,42.0,42.0,"[0.0, 3.0, 10.0]","[0.0, 3.0, 10.0]",0.0,0.0,10.0,0.0,0.9532908704883227,32.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],5.0,23.0,0.0,"[0.0, 10.0, 0.0, 8.0, 5.0]",0.0,0.0,0.0,0.9995778809624314,24.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,10.0,[0],0.0,0.0,0.0,"[0.0, 0.0]",0.0,10.0,10.0,0.9756711409395973,43.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,10.0,[0],0.0,0.0,6.0,"[0.0, 0.0, 0.0]",0.0,10.0,10.0,0.988255033557047,59.0,0.0,0.0,0.0,0,0.0,0.0,0.0
492,|,False,0,[0],0.0,0.0,0.0,8.0,7.0,0.0,"[0.0, 0.0]","[0.0, 0.0]",8.0,0.0,0.0,0.0,0.912494741270509,0.0,0.0,0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,0.993689524610854,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],30.0,40.0,0.0,"[0.0, 0.0, 10.0, 30.0]",0.0,0.0,0.0,0.9747580984434161,-8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,|,False,30.0,[0],27.0,27.0,37.0,37.0,3.0,3.0,"[0.0, 10.0, 27.0]","[0.0, 10.0, 27.0]",0.0,0.0,30.0,30.0,0.9538784067085954,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],8.0,21.0,10.0,"[0.0, 0.0, 8.0, 5.0, 8.0]",0.0,0.0,0.0,0.9995778809624314,34.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,27.0,[0],13.0,13.0,0.0,"[0.0, 13.0]",0.0,27.0,27.0,0.9759435918705931,16.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,27.0,[0],5.0,5.0,0.0,"[0.0, 0.0, 5.0]",0.0,27.0,27.0,0.9883865615927001,32.0,0.0,0.0,0.0,0,0.0,0.0,0.0
493,|,False,6,[0],0.0,0.0,0.0,8.0,0.0,0.0,"[0.0, 0.0]","[0.0, 0.0]",8.0,0.0,0.0,0.0,0.9101972303818716,-6.0,6.0,0,0.0,0.0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,0.993689524610854,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,40.0,0.0,"[0.0, 10.0, 30.0, 0.0]",0.0,0.0,0.0,0.9747580984434161,-8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,27.0,27.0,10.0,10.0,"[0.0, 27.0, 0.0]","[0.0, 27.0, 0.0]",0.0,0.0,0.0,0.0,0.9538784067085954,15.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],7.0,28.0,0.0,"[0.0, 8.0, 5.0, 8.0, 7.0]",0.0,0.0,0.0,0.9995778809624314,34.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,13.0,"[0.0, 0.0]",0.0,0.0,0.0,0.9759435918705931,29.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,5.0,0.0,"[0.0, 5.0, 0.0]",0.0,0.0,0.0,0.9883865615927001,32.0,0.0,0.0,0.0,0,0.0,0.0,0.0
494,|,False,7,[0],0.0,0.0,0.0,8.0,0.0,0.0,"[0.0, 0.0]","[0.0, 8.0]",8.0,0.0,0.0,0.0,0.9075313807531381,-13.0,13.0,0,0.0,0.0,0.0,0.0,0.0,|,False,0.0,[0],30.0,30.0,0.0,"[0.0, 30.0]",0.0,0.0,0.0,0.993689524610854,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],6.0,36.0,10.0,"[0.0, 30.0, 0.0, 6.0]",0.0,8.0,0.0,0.9747580984434161,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,6.0,[0],6.0,6.0,6.0,6.0,27.0,27.0,"[0.0, 0.0, 6.0]","[0.0, 0.0, 6.0]",0.0,0.0,6.0,6.0,0.9539941447093266,36.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,30.0,[0],36.0,56.0,8.0,"[0.0, 5.0, 8.0, 7.0, 36.0]",0.0,30.0,30.0,0.9995831596498541,12.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,6.0,[0],0.0,0.0,0.0,"[0.0, 0.0]",0.0,6.0,6.0,0.9760033098882913,23.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,6.0,[0],0.0,0.0,5.0,"[0.0, 0.0, 0.0]",0.0,6.0,6.0,0.9884153909805544,31.0,0.0,0.0,0.0,0,0.0,0.0,0.0
495,|,False,0,[0],0.0,0.0,0.0,0.0,0.0,8.0,"[0.0, 0.0]","[0.0, 0.0]",0.0,0.0,8.0,0.0,0.9075313807531381,-5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,30.0,"[0.0, 0.0]",0.0,0.0,0.0,0.993689524610854,30.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],7.0,13.0,30.0,"[0.0, 0.0, 6.0, 7.0]",0.0,0.0,0.0,0.9747580984434161,32.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,7.0,[0],8.0,8.0,14.0,14.0,0.0,0.0,"[0.0, 6.0, 8.0]","[0.0, 6.0, 8.0]",0.0,0.0,7.0,7.0,0.9541284403669725,29.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,51.0,5.0,"[0.0, 8.0, 7.0, 36.0, 0.0]",0.0,0.0,0.0,0.9995831596498541,17.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,8.0,[0],0.0,0.0,0.0,"[0.0, 0.0]",0.0,8.0,8.0,0.9760824742268042,15.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,8.0,[0],0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,8.0,8.0,0.9884536082474227,23.0,0.0,0.0,0.0,0,0.0,0.0,0.0
496,|,False,7,[0],20.0,20.0,20.0,20.0,0.0,0.0,"[0.0, 20.0]","[0.0, 20.0]",0.0,0.0,0.0,0.0,0.904881101376721,-12.0,12.0,0,0.0,0.0,0.0,0.0,0.0,|,False,20.0,[0],19.0,19.0,0.0,"[0.0, 19.0]",0.0,20.0,20.0,0.9937421777221527,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,20.0,[0],20.0,33.0,0.0,"[0.0, 6.0, 7.0, 20.0]",0.0,20.0,20.0,0.9749687108886108,12.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,True,20.0,[0],13.0,13.0,21.0,21.0,6.0,6.0,"[0.0, 8.0, 0]","[0.0, 8.0, 0]",0.0,0.0,20.0,20.0,0.9545078577336642,15.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,19.0,[0],0.0,43.0,8.0,"[0.0, 7.0, 36.0, 0.0, 0.0]",0.0,19.0,19.0,0.9995864350703061,6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,13.0,[0],0.0,0.0,0.0,"[0.0, 0.0]",0.0,0,0.0,0.9708777686628384,2.0,0.0,13.0,0.0,0,0.0,0,0.0,|,False,13.0,[0],0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0,0.0,0.98318293683347,10.0,0.0,13.0,0.0,0,0.0,0,0.0
497,|,False,0,[0],0.0,0.0,0.0,0.0,20.0,20.0,"[0.0, 0.0]","[0.0, 0.0]",0.0,0.0,12.0,0.0,0.904881101376721,8.0,0.0,0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,19.0,"[0.0, 0.0]",0.0,0.0,0.0,0.9937421777221527,29.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,27.0,6.0,"[0.0, 7.0, 20.0, 0.0]",0.0,0.0,0.0,0.9749687108886108,18.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,True,0.0,[0],0.0,0.0,13.0,13.0,8.0,8.0,"[0.0, 0, 0]","[0.0, 0, 0]",0.0,0.0,0.0,0.0,0.9545078577336642,23.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,36.0,7.0,"[0.0, 36.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.9995864350703061,13.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],6.0,6.0,0.0,"[0.0, 6.0]",0.0,0,0.0,0.9708777686628384,2.0,0.0,13.0,0.0,0,0.0,0,0.0,|,False,0.0,[0],6.0,6.0,0.0,"[0.0, 0.0, 6.0]",0.0,0,0.0,0.98318293683347,10.0,0.0,13.0,0.0,0,0.0,0,0.0
498,|,False,1,[0],1.0,1.0,1.0,1.0,0.0,0.0,"[0.0, 1.0]","[0.0, 1.0]",0.0,0.0,1.0,1.0,0.9049207673060884,7.0,0.0,0,0.0,0,0.0,0.0,0.0,|,False,1.0,[0],0.0,0.0,0.0,"[0.0, 0.0]",0.0,1.0,1.0,0.9937447873227689,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,1.0,[0],0.0,20.0,7.0,"[0.0, 20.0, 0.0, 0.0]",0.0,1.0,1.0,0.9749791492910759,24.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,True,0.0,[0],0.0,0.0,13.0,13.0,0.0,0.0,"[0.0, 0, 0]","[0.0, 0, 0]",0.0,0.0,0.0,0.0,0.9545078577336642,23.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,36.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.9995864350703061,49.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,6.0,"[0.0, 0.0]",0.0,0,0.0,0.9708777686628384,8.0,0.0,13.0,0.0,0,0.0,0,0.0,|,False,0.0,[0],0.0,6.0,0.0,"[0.0, 6.0, 0.0]",0.0,0,0.0,0.98318293683347,10.0,0.0,13.0,0.0,0,0.0,0,0.0
499,|,False,0,[0],0.0,0.0,0.0,0.0,1.0,1.0,"[0.0, 0.0]","[0.0, 0.0]",0.0,0.0,0.0,0.0,0.9049207673060884,8.0,0.0,0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,0.9937447873227689,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,20.0,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.9749791492910759,44.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,True,0.0,[0],0.0,0.0,13.0,13.0,0.0,0.0,"[0.0, 0, 0]","[0.0, 0, 0]",0.0,0.0,0.0,0.0,0.9545078577336642,23.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.9995864350703061,49.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],1.0,1.0,0.0,"[0.0, 1.0]",0.0,0,0.0,0.9708777686628384,8.0,0.0,13.0,0.0,0,0.0,0,0.0,|,False,0.0,[0],1.0,1.0,6.0,"[0.0, 0.0, 1.0]",0.0,0,0.0,0.98318293683347,16.0,0.0,13.0,0.0,0,0.0,0,0.0
500,|,False,5,[0],5.0,5.0,5.0,5.0,0.0,0.0,"[0.0, 5.0]","[0.0, 5.0]",0.0,0.0,5.0,5.0,0.9051186017478152,3.0,0.0,0,0.0,0,0.0,0.0,0.0,|,False,5.0,[0],0.0,0.0,0.0,"[0.0, 0.0]",0.0,5.0,5.0,0.9937578027465668,23.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,5.0,[0],0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",0.0,5.0,5.0,0.9750312109862672,39.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,True,0.0,[0],0.0,0.0,13.0,13.0,0.0,0.0,"[0.0, 0, 0]","[0.0, 0, 0]",0.0,0.0,0.0,0.0,0.9545078577336642,23.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.9995864350703061,49.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,1.0,"[0.0, 0.0]",0.0,0,0.0,0.9708777686628384,9.0,0.0,13.0,0.0,0,0.0,0,0.0,|,False,0.0,[0],0.0,1.0,0.0,"[0.0, 1.0, 0.0]",0.0,0,0.0,0.98318293683347,16.0,0.0,13.0,0.0,0,0.0,0,0.0
501,|,False,3,[0],3.0,3.0,3.0,3.0,5.0,5.0,"[0.0, 3.0]","[0.0, 3.0]",0.0,0.0,3.0,3.0,0.9052369077306733,5.0,0.0,0,0.0,0,0.0,0.0,0.0,|,False,3.0,[0],0.0,0.0,0.0,"[0.0, 0.0]",0.0,3.0,3.0,0.9937655860349127,20.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,3.0,[0],0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",0.0,3.0,3.0,0.9750623441396509,36.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,True,0.0,[0],0.0,0.0,13.0,13.0,0.0,0.0,"[0.0, 0, 0]","[0.0, 0, 0]",0.0,0.0,0.0,0.0,0.9545078577336642,23.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.9995864350703061,49.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],5.0,5.0,0.0,"[0.0, 5.0]",0.0,0,0.0,0.9708777686628384,9.0,0.0,13.0,0.0,0,0.0,0,0.0,|,False,0.0,[0],5.0,5.0,1.0,"[0.0, 0.0, 5.0]",0.0,0,0.0,0.98318293683347,17.0,0.0,13.0,0.0,0,0.0,0,0.0
502,|,False,6,[0],6.0,6.0,6.0,6.0,3.0,3.0,"[0.0, 6.0]","[0.0, 6.0]",0.0,0.0,6.0,6.0,0.9054726368159204,2.0,0.0,0,0.0,0,0.0,0.0,0.0,|,False,6.0,[0],2.0,2.0,0.0,"[0.0, 2.0]",0.0,6.0,6.0,0.9937810945273632,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,6.0,[0],2.0,2.0,0.0,"[0.0, 0.0, 0.0, 2.0]",0.0,6.0,6.0,0.9751243781094527,30.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,True,2.0,[0],0.0,0.0,13.0,13.0,0.0,0.0,"[0.0, 0, 0]","[0.0, 0, 0]",0.0,0.0,2.0,2.0,0.9545454545454546,21.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,2.0,[0],0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,2.0,2.0,0.9995867768595041,47.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],3.0,3.0,5.0,"[0.0, 3.0]",0.0,0,0.0,0.9708777686628384,14.0,0.0,13.0,0.0,0,0.0,0,0.0,|,False,0.0,[0],3.0,8.0,0.0,"[0.0, 5.0, 3.0]",0.0,0,0.0,0.98318293683347,17.0,0.0,13.0,0.0,0,0.0,0,0.0
503,|,False,9,[0],9.0,9.0,9.0,9.0,6.0,6.0,"[0.0, 9.0]","[0.0, 9.0]",0.0,0.0,8.0,8.0,0.9054109871953738,-1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,|,False,9.0,[0],9.0,9.0,2.0,"[0.0, 9.0]",0.0,9.0,9.0,0.9938042131350682,7.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,9.0,[0],9.0,11.0,0.0,"[0.0, 0.0, 2.0, 9.0]",0.0,9.0,9.0,0.9752168525402726,21.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,9.0,[0],6.0,6.0,19.0,19.0,0.0,0.0,"[0.0, 0, 19.0]","[0.0, 0, 19.0]",0.0,0.0,9.0,9.0,0.9547138740222314,12.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,9.0,[0],0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,9.0,9.0,0.9995883079456567,38.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,6.0,[0],9.0,9.0,3.0,"[0.0, 9.0]",0.0,19.0,19.0,0.9762684124386252,11.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,6.0,[0],12.0,15.0,5.0,"[0.0, 3.0, 12.0]",0.0,19.0,19.0,0.9885433715220949,16.0,0.0,0.0,0.0,0,0.0,0.0,0.0
504,|,False,1,[0],1.0,1.0,1.0,1.0,9.0,9.0,"[0.0, 1.0]","[0.0, 1.0]",0.0,0.0,2.0,1.0,0.9054500412881916,7.0,0.0,0,0.0,0,0.0,0.0,0.0,|,False,1.0,[0],1.0,1.0,9.0,"[0.0, 1.0]",0.0,1.0,1.0,0.9938067712634187,15.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,1.0,[0],1.0,12.0,0.0,"[0.0, 2.0, 9.0, 1.0]",0.0,1.0,1.0,0.9752270850536746,20.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,1.0,[0],0.0,0.0,19.0,19.0,0.0,0.0,"[0.0, 19.0, 0.0]","[0.0, 19.0, 0.0]",0.0,0.0,1.0,1.0,0.9547325102880658,11.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,1.0,[0],1.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0]",0.0,1.0,1.0,0.9995884773662551,37.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,9.0,"[0.0, 0.0]",0.0,0.0,0.0,0.9762684124386252,20.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,12.0,3.0,"[0.0, 12.0, 0.0]",0.0,0.0,0.0,0.9885433715220949,19.0,0.0,0.0,0.0,0,0.0,0.0,0.0
505,|,False,6,[0],6.0,6.0,6.0,6.0,1.0,1.0,"[0.0, 6.0]","[0.0, 6.0]",0.0,0.0,6.0,6.0,0.9056836902800659,2.0,0.0,0,0.0,0,0.0,0.0,0.0,|,False,6.0,[0],6.0,6.0,1.0,"[0.0, 6.0]",0.0,6.0,6.0,0.9938220757825371,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,6.0,[0],6.0,16.0,2.0,"[0.0, 9.0, 1.0, 6.0]",0.0,6.0,6.0,0.9752883031301482,16.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,6.0,[0],4.0,4.0,4.0,4.0,19.0,19.0,"[0.0, 0.0, 4.0]","[0.0, 0.0, 4.0]",0.0,0.0,6.0,6.0,0.9548440065681445,24.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,6.0,[0],6.0,7.0,0.0,"[0.0, 0.0, 0.0, 1.0, 6.0]",0.0,6.0,6.0,0.9995894909688013,31.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,4.0,[0],0.0,0.0,0.0,"[0.0, 0.0]",0.0,4.0,4.0,0.9763071895424836,16.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,4.0,[0],0.0,0.0,12.0,"[0.0, 0.0, 0.0]",0.0,4.0,4.0,0.988562091503268,27.0,0.0,0.0,0.0,0,0.0,0.0,0.0
