t,|i=2,IO:EXT,IOPL:EXT,OQ:1,OO:1,IS:1,ISPL:1,RM:1,OS:EXT,DMFS,FR,IL,HC,SC,ITHC,TC,|i=1,IO:2,IOPL:2,OQ:0,OO:0,IS:0,ISPL:0,RM:0,OS:2,DMFS,FR,IL,HC,SC,ITHC,TC,|i=0,IO:1,IOPL:1,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:1,DMFS,FR,IL,HC,SC,ITHC,TC
821,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9321322803553801,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9400296150049359,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9575518262586377,3.0,3.0,0,0.0,3.0
822,|,7.0,[0],7.0,7.0,4.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9322493224932249,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,4.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9401330376940134,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,4.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9576250307957626,0.0,0,0,0.0,0.0
823,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9323659616330546,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9402361042793901,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9576979832759469,0.0,0,0,0.0,0.0
824,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9324656188605108,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9403241650294696,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9577603143418467,1.0,1.0,0,0.0,1.0
825,|,1.0,[0],1.0,1.0,6.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9324821998526884,6.0,60.0,0,0.0,60.0,|,1.0,[0],1.0,1.0,6.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9403388165971028,6.0,30.0,0,0.0,30.0,|,1.0,[0],1.0,1.0,6.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9577706849987724,6.0,6.0,0,0.0,6.0
826,|,1.0,[0],1.0,1.0,1.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9324987727049583,6.0,60.0,0,0.0,60.0,|,1.0,[0],1.0,1.0,1.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9403534609720177,6.0,30.0,0,0.0,30.0,|,1.0,[0],1.0,1.0,1.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9577810505645558,6.0,6.0,0,0.0,6.0
827,|,5.0,[0],5.0,5.0,1.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9325815150772249,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,1.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.940426575140966,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,1.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9578328021573915,2.0,2.0,0,0.0,2.0
828,|,1.0,[0],1.0,1.0,5.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9325980392156863,6.0,60.0,0,0.0,60.0,|,1.0,[0],1.0,1.0,5.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9404411764705882,6.0,30.0,0,0.0,30.0,|,1.0,[0],1.0,1.0,5.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.957843137254902,6.0,6.0,0,0.0,6.0
829,|,6.0,[0],6.0,6.0,1.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9326970141948115,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,1.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9405286343612335,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,1.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9579050416054822,1.0,1.0,0,0.0,1.0
830,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9327956989247311,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9406158357771262,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9579667644183774,1.0,1.0,0,0.0,1.0
831,|,7.0,[0],7.0,7.0,6.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9329104659673091,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,6.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9407172481092949,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,6.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.958038545986826,0.0,0,0,0.0,0.0
832,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9329758713136729,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9407750426517183,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9580794540580063,3.0,3.0,0,0.0,3.0
833,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9330574488802337,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9408471275559883,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9581304771178188,2.0,2.0,0,0.0,2.0
834,|,9.0,[0],9.0,9.0,5.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9327179985426282,-2.0,0.0,200.0,0.0,200.0,|,9.0,[0],9.0,9.0,5.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9404906485304834,-2.0,0.0,0.0,0.0,0.0,|,9.0,[0],9.0,9.0,5.0,"[0, 9.0, 0]",0.0,7.0,7.0,0.9577362156910372,-2.0,0,0.0,0.0,0.0
835,|,9.0,[0],9.0,11.0,7.0,"[0, 7.0, 0]",0.0,7.0,5.0,0.9318952981095492,-4.0,0.0,400.0,0.0,400.0,|,9.0,[0],9.0,11.0,7.0,"[0, 9.0, 0]",0.0,7.0,5.0,0.9396509936984974,-4.0,0.0,0.0,0.0,0.0,|,9.0,[0],9.0,9.0,9.0,"[0, 9.0, 0]",0.0,9.0,7.0,0.9573436742607853,-2.0,0,0.0,0.0,0.0
836,|,3.0,[0],3.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,3.0,0.9319447808186001,0.0,0.0,0,0.0,0.0,|,3.0,[0],3.0,5.0,9.0,"[0, 5.0, 0]",0.0,7.0,3.0,0.9396948413659482,2.0,10.0,0,0.0,10.0,|,3.0,[0],3.0,3.0,9.0,"[0, 3.0, 0]",0.0,5.0,3.0,0.9573746669895858,4.0,4.0,0,0.0,4.0
837,|,3.0,[0],3.0,3.0,7.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9319941916747337,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,5.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9397386253630203,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.957405614714424,4.0,4.0,0,0.0,4.0
838,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9320927984533591,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9398260028999517,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.957467375543741,1.0,1.0,0,0.0,1.0
839,|,2.0,[0],2.0,2.0,6.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9321256038647343,5.0,50.0,0,0.0,50.0,|,2.0,[0],2.0,2.0,6.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9398550724637681,5.0,25.0,0,0.0,25.0,|,2.0,[0],2.0,2.0,6.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.957487922705314,5.0,5.0,0,0.0,5.0
840,|,4.0,[0],4.0,4.0,2.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9321911196911197,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,2.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9399131274131274,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,2.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9575289575289575,3.0,3.0,0,0.0,3.0
841,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.932289156626506,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.94,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9575903614457831,1.0,1.0,0,0.0,1.0
842,|,8.0,[0],8.0,8.0,6.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9321789321789322,-1.0,0.0,100.0,0.0,100.0,|,8.0,[0],8.0,8.0,6.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9398749398749399,-1.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,6.0,"[0, 8.0, 0]",0.0,7.0,7.0,0.9574314574314574,-1.0,0,0.0,0.0,0.0
843,|,2.0,[0],2.0,3.0,7.0,"[0, 3.0, 0]",0.0,3.0,2.0,0.9322115384615385,4.0,40.0,0,0.0,40.0,|,2.0,[0],2.0,3.0,7.0,"[0, 3.0, 0]",0.0,3.0,2.0,0.9399038461538461,4.0,20.0,0,0.0,20.0,|,2.0,[0],2.0,2.0,8.0,"[0, 2.0, 0]",0.0,3.0,2.0,0.9574519230769231,5.0,5.0,0,0.0,5.0
844,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9322766570605188,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9399615754082613,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,2.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.957492795389049,3.0,3.0,0,0.0,3.0
845,|,2.0,[0],2.0,2.0,4.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9323091694671147,5.0,50.0,0,0.0,50.0,|,2.0,[0],2.0,2.0,4.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9399903984637542,5.0,25.0,0,0.0,25.0,|,2.0,[0],2.0,2.0,4.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9575132021123379,5.0,5.0,0,0.0,5.0
846,|,3.0,[0],3.0,3.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.932357879587431,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9400335811945311,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.957543775485728,4.0,4.0,0,0.0,4.0
847,|,5.0,[0],5.0,5.0,3.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9324389075227599,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,3.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9401054144705319,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,3.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9575946334451365,2.0,2.0,0,0.0,2.0
848,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9325197415649676,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9401770758554678,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9576453697056713,2.0,2.0,0,0.0,2.0
849,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9326003824091779,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9402485659655831,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9576959847036329,2.0,2.0,0,0.0,2.0
850,|,6.0,[0],6.0,6.0,5.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9326968973747016,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,5.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9403341288782816,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,5.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9577565632458234,1.0,1.0,0,0.0,1.0
851,|,2.0,[0],2.0,2.0,6.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9327290076335878,5.0,50.0,0,0.0,50.0,|,2.0,[0],2.0,2.0,6.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9403625954198473,5.0,25.0,0,0.0,25.0,|,2.0,[0],2.0,2.0,6.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9577767175572519,5.0,5.0,0,0.0,5.0
852,|,2.0,[0],2.0,2.0,2.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.932761087267525,5.0,50.0,0,0.0,50.0,|,2.0,[0],2.0,2.0,2.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9403910348116357,5.0,25.0,0,0.0,25.0,|,2.0,[0],2.0,2.0,2.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.957796852646638,5.0,5.0,0,0.0,5.0
853,|,4.0,[0],4.0,4.0,2.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.932825154835636,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,2.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9404478323010957,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,2.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9578370652691758,3.0,3.0,0,0.0,3.0
854,|,7.0,[0],7.0,7.0,4.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9329369797859691,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,4.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9405469678953626,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,4.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9579072532699168,0.0,0,0,0.0,0.0
855,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9330484330484331,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9406457739791073,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.957977207977208,0.0,0,0,0.0,0.0
856,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.933111954459203,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9407020872865275,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9580170777988615,3.0,3.0,0,0.0,3.0
857,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.933175355450237,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9407582938388626,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9580568720379147,3.0,3.0,0,0.0,3.0
858,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9332228273739048,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9408003788775752,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9580866682453232,4.0,4.0,0,0.0,4.0
859,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9332702318977757,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9408424041646948,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9581164221486039,4.0,4.0,0,0.0,4.0
860,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9333333333333333,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9408983451536643,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9581560283687943,3.0,3.0,0,0.0,3.0
861,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9333963155408597,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9409541804440246,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9581955597543694,3.0,3.0,0,0.0,3.0
862,|,7.0,[0],7.0,7.0,4.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9335062485262909,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,4.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9410516387644423,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,4.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9582645602452252,0.0,0,0,0.0,0.0
863,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9335689045936396,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9411071849234394,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.958303886925795,3.0,3.0,0,0.0,3.0
864,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9336470588235294,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9411764705882353,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9583529411764706,2.0,2.0,0,0.0,2.0
865,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9337250293772033,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9412455934195064,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9584018801410106,2.0,2.0,0,0.0,2.0
866,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9338028169014084,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9413145539906104,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9584507042253522,2.0,2.0,0,0.0,2.0
867,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9338804220398593,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9413833528722158,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9584994138335288,2.0,2.0,0,0.0,2.0
868,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9339578454332552,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9414519906323185,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9585480093676815,2.0,2.0,0,0.0,2.0
869,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9340196537201685,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9415067852129153,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.958586803930744,3.0,3.0,0,0.0,3.0
870,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9340967515774714,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.941575134377191,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9586351951390512,2.0,2.0,0,0.0,2.0
871,|,9.0,[0],9.0,9.0,5.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.933768656716418,-2.0,0.0,200.0,0.0,200.0,|,9.0,[0],9.0,9.0,5.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.941231343283582,-2.0,0.0,0.0,0.0,0.0,|,9.0,[0],9.0,9.0,5.0,"[0, 9.0, 0]",0.0,7.0,7.0,0.9582555970149254,-2.0,0,0.0,0.0,0.0
872,|,7.0,[0],7.0,9.0,7.0,"[0, 7.0, 0]",0.0,7.0,5.0,0.9334109429569266,-2.0,0.0,200.0,0.0,200.0,|,7.0,[0],7.0,9.0,7.0,"[0, 9.0, 0]",0.0,7.0,5.0,0.9408614668218859,-2.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,9.0,"[0, 7.0, 0]",0.0,9.0,7.0,0.9583236321303842,0.0,0,0,0.0,0.0
873,|,6.0,[0],6.0,8.0,7.0,"[0, 8.0, 0]",0.0,7.0,5.0,0.9332713322483144,-1.0,0.0,100.0,0.0,100.0,|,6.0,[0],6.0,6.0,9.0,"[0, 6.0, 0]",0.0,8.0,6.0,0.9409439665194141,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9583817716810045,1.0,1.0,0,0.0,1.0
874,|,3.0,[0],3.0,3.0,8.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.933317843866171,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9409851301115242,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.958410780669145,4.0,4.0,0,0.0,4.0
875,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9333642906895752,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.941026236359415,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9584397492454144,4.0,4.0,0,0.0,4.0
876,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9334569904938558,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9411082773011825,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9584975654996523,1.0,1.0,0,0.0,1.0
877,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9335186472087098,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.941162844567987,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9585360203845263,3.0,3.0,0,0.0,3.0
878,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9336109183437428,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9412445061300023,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9585935692805921,1.0,1.0,0,0.0,1.0
879,|,1.0,[0],1.0,1.0,6.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9336262719703978,6.0,60.0,0,0.0,60.0,|,1.0,[0],1.0,1.0,6.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9412580943570767,6.0,30.0,0,0.0,30.0,|,1.0,[0],1.0,1.0,6.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9586031452358927,6.0,6.0,0,0.0,6.0
880,|,6.0,[0],6.0,6.0,1.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9337182448036951,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,1.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9413394919168592,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,1.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9586605080831408,1.0,1.0,0,0.0,1.0
881,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9337794185509921,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9413936317489617,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.958698661744347,3.0,3.0,0,0.0,3.0
882,|,7.0,[0],7.0,7.0,4.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9338862013360977,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,4.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9414881363741073,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,4.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.958765261460493,0.0,0,0,0.0,0.0
