t,|i=0,IO:EXT,IOPL:EXT,OQ:1,OQ:2,OO:1,OO:2,IS:1,IS:2,ISPL:1,ISPL:2,RM:1,RM:2,OS:EXT,DMFS,FR,IL,HC,SC,ITHC,TC,|i=1,IO:0,IOPL:0,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:0,DMFS,FR,IL,HC,SC,ITHC,TC,|i=2,IO:0,IOPL:0,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:0,DMFS,FR,IL,HC,SC,ITHC,TC
627,|,55.85484528370178,[0],55.85484528370178,55.85484528370178,55.85484528370157,55.85484528370157,59.1063935644224,59.1063935644224,"[0, 55.85484528370178, 0]","[0, 55.85484528370178, 0]",0.0,0.0,55.85484528370178,55.85484528370178,0.9746048014828856,4.1451547162984355,0.0,0,0.0,0.0,|,55.85484528370178,[0],55.85484528370177,55.85484528370165,56.33253026520384,"[0, 55.85484528370177, 0]",0.0,55.85484528370178,55.85484528370178,0.9805507931168963,4.145154716298357,0.0,0,0.0,0.0,|,55.85484528370178,[0],55.85484528370177,55.85484528370165,56.33253026520384,"[0, 55.85484528370177, 0]",0.0,55.85484528370178,55.85484528370178,0.9805507931168963,4.145154716298357,0.0,0,0.0,0.0
628,|,60.64382606269688,[0],60.643826062696874,60.643826062696874,60.643826062696675,60.643826062696675,55.85484528370178,55.85484528370178,"[0, 60.00000000000013, 0]","[0, 60.00000000000013, 0]",0.0,0.0,60.00000000000021,60.00000000000021,0.9746333539526418,-0.6438260626966681,0.0,0.0,0.0,0.0,|,60.643826062696874,[0],60.64382606269687,60.64382606269674,55.85484528370177,"[0, 60.64382606269687, 0]",0.0,60.00000000000013,60.00000000000013,0.9805678253527593,-0.6438260626967462,0,0.0,0.0,0.0,|,60.643826062696874,[0],60.64382606269687,60.64382606269674,55.85484528370177,"[0, 60.64382606269687, 0]",0.0,60.00000000000013,60.00000000000013,0.9805678253527593,-0.6438260626967462,0,0.0,0.0,0.0
629,|,50.063501280143335,[0],50.06350128014333,50.06350128014333,50.707327342839875,50.707327342839875,60.00000000000013,60.00000000000013,"[0, 50.707327342840074, 0]","[0, 50.707327342840074, 0]",0.0,0.0,50.70732734284,50.063501280143335,0.9746737476376626,9.292672657160125,0.0,0,0.0,0.0,|,50.06350128014333,[0],50.063501280143335,50.06350128014321,60.64382606269687,"[0, 50.063501280143335, 0]",0.0,50.707327342840074,50.06350128014333,0.9805987100815401,9.936498719856793,0.0,0,0.0,0.0,|,50.06350128014333,[0],50.063501280143335,50.06350128014321,60.64382606269687,"[0, 50.063501280143335, 0]",0.0,50.707327342840074,50.06350128014333,0.9805987100815401,9.936498719856793,0.0,0,0.0,0.0
630,|,40.79826660866419,[0],40.79826660866419,40.79826660866419,40.798266608663994,40.798266608663994,50.707327342840074,50.707327342840074,"[0, 40.79826660866419, 0]","[0, 40.79826660866419, 0]",0.0,0.0,40.79826660866419,40.79826660866419,0.9747065706649383,19.201733391336006,0.0,0,0.0,0.0,|,40.79826660866419,[0],40.79826660866419,40.79826660866407,50.063501280143335,"[0, 40.79826660866419, 0]",0.0,40.79826660866419,40.79826660866419,0.9806238064766073,19.201733391335935,0.0,0,0.0,0.0,|,40.79826660866419,[0],40.79826660866419,40.79826660866407,50.063501280143335,"[0, 40.79826660866419, 0]",0.0,40.79826660866419,40.79826660866419,0.9806238064766073,19.201733391335935,0.0,0,0.0,0.0
631,|,42.88523273892808,[0],42.88523273892808,42.88523273892808,42.88523273892788,42.88523273892788,40.79826660866419,40.79826660866419,"[0, 42.88523273892808, 0]","[0, 42.88523273892808, 0]",0.0,0.0,42.88523273892808,42.88523273892808,0.9747409811061365,17.114767261072117,0.0,0,0.0,0.0,|,42.88523273892808,[0],42.885232738928075,42.885232738927954,40.79826660866419,"[0, 42.885232738928075, 0]",0.0,42.88523273892808,42.88523273892808,0.9806501167369733,17.114767261072046,0.0,0,0.0,0.0,|,42.88523273892808,[0],42.885232738928075,42.885232738927954,40.79826660866419,"[0, 42.885232738928075, 0]",0.0,42.88523273892808,42.88523273892808,0.9806501167369733,17.114767261072046,0.0,0,0.0,0.0
632,|,54.61921941326689,[0],54.61921941326689,54.61921941326689,54.61921941326669,54.61921941326669,42.88523273892808,42.88523273892808,"[0, 54.61921941326689, 0]","[0, 54.61921941326689, 0]",0.0,0.0,54.61921941326689,54.61921941326689,0.9747846713908921,5.380780586733309,0.0,0,0.0,0.0,|,54.61921941326689,[0],54.61921941326689,54.61921941326677,42.885232738928075,"[0, 54.61921941326689, 0]",0.0,54.61921941326689,54.61921941326689,0.9806835225719358,5.380780586733231,0.0,0,0.0,0.0,|,54.61921941326689,[0],54.61921941326689,54.61921941326677,42.885232738928075,"[0, 54.61921941326689, 0]",0.0,54.61921941326689,54.61921941326689,0.9806835225719358,5.380780586733231,0.0,0,0.0,0.0
633,|,44.36527829185294,[0],44.36527829185294,44.36527829185294,44.36527829185273,44.36527829185273,54.61921941326689,54.61921941326689,"[0, 44.36527829185294, 0]","[0, 44.36527829185294, 0]",0.0,0.0,44.36527829185294,44.36527829185294,0.9748200483915419,15.63472170814726,0.0,0,0.0,0.0,|,44.36527829185294,[0],44.36527829185294,44.36527829185282,54.61921941326689,"[0, 44.36527829185294, 0]",0.0,44.36527829185294,44.36527829185294,0.9807105721844459,15.634721708147183,0.0,0,0.0,0.0,|,44.36527829185294,[0],44.36527829185294,44.36527829185282,54.61921941326689,"[0, 44.36527829185294, 0]",0.0,44.36527829185294,44.36527829185294,0.9807105721844459,15.634721708147183,0.0,0,0.0,0.0
634,|,47.028058860265254,[0],47.02805886026526,47.02805886026526,47.028058860265055,47.028058860265055,44.36527829185294,44.36527829185294,"[0, 47.02805886026526, 0]","[0, 47.02805886026526, 0]",0.0,0.0,47.028058860265254,47.028058860265254,0.9748574404786863,12.971941139734945,0.0,0,0.0,0.0,|,47.02805886026526,[0],47.02805886026526,47.02805886026514,44.36527829185294,"[0, 47.02805886026526, 0]",0.0,47.02805886026526,47.02805886026526,0.9807391627089492,12.97194113973486,0.0,0,0.0,0.0,|,47.02805886026526,[0],47.02805886026526,47.02805886026514,44.36527829185294,"[0, 47.02805886026526, 0]",0.0,47.02805886026526,47.02805886026526,0.9807391627089492,12.97194113973486,0.0,0,0.0,0.0
635,|,45.57251261663304,[0],45.57251261663304,45.57251261663304,45.572512616632835,45.572512616632835,47.02805886026526,47.02805886026526,"[0, 45.57251261663304, 0]","[0, 45.57251261663304, 0]",0.0,0.0,45.57251261663304,45.57251261663304,0.9748935694593734,14.427487383367165,0.0,0,0.0,0.0,|,45.57251261663304,[0],45.57251261663304,45.57251261663292,47.02805886026526,"[0, 45.57251261663304, 0]",0.0,45.57251261663304,45.57251261663304,0.9807667875969502,14.42748738336708,0.0,0,0.0,0.0,|,45.57251261663304,[0],45.57251261663304,45.57251261663292,47.02805886026526,"[0, 45.57251261663304, 0]",0.0,45.57251261663304,45.57251261663304,0.9807667875969502,14.42748738336708,0.0,0,0.0,0.0
636,|,57.88710382332044,[0],57.88710382332044,57.88710382332044,57.887103823320224,57.887103823320224,45.57251261663304,45.57251261663304,"[0, 57.88710382332044, 0]","[0, 57.88710382332044, 0]",0.0,0.0,57.88710382332044,57.88710382332044,0.9749393117662938,2.1128961766797687,0.0,0,0.0,0.0,|,57.88710382332044,[0],57.88710382332044,57.88710382332031,45.57251261663304,"[0, 57.88710382332044, 0]",0.0,57.88710382332044,57.88710382332044,0.9808017632276664,2.1128961766796834,0.0,0,0.0,0.0,|,57.88710382332044,[0],57.88710382332044,57.88710382332031,45.57251261663304,"[0, 57.88710382332044, 0]",0.0,57.88710382332044,57.88710382332044,0.9808017632276664,2.1128961766796834,0.0,0,0.0,0.0
637,|,51.63410161673924,[0],51.634101616739244,51.634101616739244,51.63410161673904,51.63410161673904,57.88710382332044,57.88710382332044,"[0, 51.634101616739244, 0]","[0, 51.634101616739244, 0]",0.0,0.0,51.63410161673924,51.63410161673924,0.9749799725436088,8.36589838326097,0.0,0,0.0,0.0,|,51.634101616739244,[0],51.63410161673925,51.63410161673912,57.88710382332044,"[0, 51.63410161673925, 0]",0.0,51.634101616739244,51.634101616739244,0.9808328536048178,8.365898383260877,0.0,0,0.0,0.0,|,51.634101616739244,[0],51.63410161673925,51.63410161673912,57.88710382332044,"[0, 51.63410161673925, 0]",0.0,51.634101616739244,51.634101616739244,0.9808328536048178,8.365898383260877,0.0,0,0.0,0.0
638,|,59.6857598583061,[0],59.68575985830609,59.68575985830609,59.685759858305886,59.685759858305886,51.634101616739244,51.634101616739244,"[0, 59.68575985830609, 0]","[0, 59.68575985830609, 0]",0.0,0.0,59.6857598583061,59.6857598583061,0.9750268097314082,0.3142401416941141,0.0,0,0.0,0.0,|,59.68575985830609,[0],59.68575985830609,59.685759858305964,51.63410161673925,"[0, 59.68575985830609, 0]",0.0,59.68575985830609,59.68575985830609,0.9808686668753128,0.3142401416940359,0.0,0,0.0,0.0,|,59.68575985830609,[0],59.68575985830609,59.685759858305964,51.63410161673925,"[0, 59.68575985830609, 0]",0.0,59.68575985830609,59.68575985830609,0.9808686668753128,0.3142401416940359,0.0,0,0.0,0.0
639,|,59.95668336627138,[0],59.95668336627138,59.95668336627138,59.95668336627117,59.95668336627117,59.68575985830609,59.68575985830609,"[0, 59.95668336627138, 0]","[0, 59.95668336627138, 0]",0.0,0.0,59.95668336627138,59.95668336627138,0.9750736832992455,0.043316633728828435,0.0,0,0.0,0.0,|,59.95668336627138,[0],59.95668336627138,59.95668336627124,59.68575985830609,"[0, 59.95668336627138, 0]",0.0,59.95668336627138,59.95668336627138,0.9809045082158127,0.043316633728750276,0.0,0,0.0,0.0,|,59.95668336627138,[0],59.95668336627138,59.95668336627124,59.68575985830609,"[0, 59.95668336627138, 0]",0.0,59.95668336627138,59.95668336627138,0.9809045082158127,0.043316633728750276,0.0,0,0.0,0.0
640,|,55.14851104857241,[0],55.14851104857241,55.14851104857241,55.1485110485722,55.1485110485722,59.95668336627138,59.95668336627138,"[0, 55.14851104857241, 0]","[0, 55.14851104857241, 0]",0.0,0.0,55.14851104857241,55.14851104857241,0.9751166427925315,4.851488951427797,0.0,0,0.0,0.0,|,55.14851104857241,[0],55.148511048572416,55.148511048572274,59.95668336627138,"[0, 55.148511048572416, 0]",0.0,55.14851104857241,55.14851104857241,0.9809373569256722,4.851488951427719,0.0,0,0.0,0.0,|,55.14851104857241,[0],55.148511048572416,55.148511048572274,59.95668336627138,"[0, 55.148511048572416, 0]",0.0,55.14851104857241,55.14851104857241,0.9809373569256722,4.851488951427719,0.0,0,0.0,0.0
641,|,41.9303779263988,[0],41.9303779263988,41.9303779263988,41.930377926398585,41.930377926398585,55.14851104857241,55.14851104857241,"[0, 41.9303779263988, 0]","[0, 41.9303779263988, 0]",0.0,0.0,41.9303779263988,41.9303779263988,0.9751492066829209,18.06962207360141,0.0,0,0.0,0.0,|,41.9303779263988,[0],41.930377926398805,41.93037792639866,55.148511048572416,"[0, 41.930377926398805, 0]",0.0,41.9303779263988,41.9303779263988,0.9809622568437506,18.069622073601337,0.0,0,0.0,0.0,|,41.9303779263988,[0],41.930377926398805,41.93037792639866,55.148511048572416,"[0, 41.930377926398805, 0]",0.0,41.9303779263988,41.9303779263988,0.9809622568437506,18.069622073601337,0.0,0,0.0,0.0
642,|,43.161572690723034,[0],43.16157269072304,43.16157269072304,43.16157269072283,43.16157269072283,41.9303779263988,41.9303779263988,"[0, 43.16157269072304, 0]","[0, 43.16157269072304, 0]",0.0,0.0,43.161572690723034,43.161572690723034,0.9751826378403461,16.838427309277172,0.0,0,0.0,0.0,|,43.16157269072304,[0],43.16157269072304,43.161572690722906,41.930377926398805,"[0, 43.16157269072304, 0]",0.0,43.16157269072304,43.16157269072304,0.9809878200428397,16.8384273092771,0.0,0,0.0,0.0,|,43.16157269072304,[0],43.16157269072304,43.161572690722906,41.930377926398805,"[0, 43.16157269072304, 0]",0.0,43.16157269072304,43.16157269072304,0.9809878200428397,16.8384273092771,0.0,0,0.0,0.0
643,|,47.466662571525966,[0],47.466662571525966,47.466662571525966,47.46666257152575,47.46666257152575,43.16157269072304,43.16157269072304,"[0, 47.466662571525966, 0]","[0, 47.466662571525966, 0]",0.0,0.0,47.466662571525966,47.466662571525966,0.9752192998413032,12.533337428474248,0.0,0,0.0,0.0,|,47.466662571525966,[0],47.46666257152596,47.46666257152582,43.16157269072304,"[0, 47.46666257152596, 0]",0.0,47.466662571525966,47.466662571525966,0.9810158538604684,12.533337428474177,0.0,0,0.0,0.0,|,47.466662571525966,[0],47.46666257152596,47.46666257152582,43.16157269072304,"[0, 47.46666257152596, 0]",0.0,47.466662571525966,47.466662571525966,0.9810158538604684,12.533337428474177,0.0,0,0.0,0.0
644,|,49.58642063205495,[0],49.58642063205495,49.58642063205495,49.58642063205475,49.58642063205475,47.466662571525966,47.466662571525966,"[0, 49.58642063205495, 0]","[0, 49.58642063205495, 0]",0.0,0.0,49.58642063205495,49.58642063205495,0.9752574835823538,10.41357936794526,0.0,0,0.0,0.0,|,49.58642063205495,[0],49.58642063205495,49.58642063205481,47.46666257152596,"[0, 49.58642063205495, 0]",0.0,49.58642063205495,49.58642063205495,0.9810450514500989,10.413579367945182,0.0,0,0.0,0.0,|,49.58642063205495,[0],49.58642063205495,49.58642063205481,47.46666257152596,"[0, 49.58642063205495, 0]",0.0,49.58642063205495,49.58642063205495,0.9810450514500989,10.413579367945182,0.0,0,0.0,0.0
645,|,64.63120929396166,[0],64.63120929396166,64.63120929396166,64.63120929396145,64.63120929396145,49.58642063205495,49.58642063205495,"[0, 60.000000000000135, 0]","[0, 60.000000000000135, 0]",0.0,0.0,60.00000000000021,60.00000000000021,0.9751634527906362,-4.631209293961447,0.0,0.0,0.0,0.0,|,64.63120929396166,[0],64.63120929396166,64.63120929396152,49.58642063205495,"[0, 64.63120929396166, 0]",0.0,60.000000000000135,60.000000000000135,0.9809396165450037,-4.6312092939615255,0,0.0,0.0,0.0,|,64.63120929396166,[0],64.63120929396166,64.63120929396152,49.58642063205495,"[0, 64.63120929396166, 0]",0.0,60.000000000000135,60.000000000000135,0.9809396165450037,-4.6312092939615255,0,0.0,0.0,0.0
646,|,57.406083731834876,[0],57.406083731834876,57.406083731834876,62.03729302579618,62.03729302579618,60.000000000000135,60.000000000000135,"[0, 62.0372930257964, 0]","[0, 62.0372930257964, 0]",0.0,0.0,60.000000000000135,55.36879070603869,0.9751445218626841,-2.0372930257961883,0.0,0.0,0.0,0.0,|,57.406083731834876,[0],57.40608373183488,57.40608373183474,64.63120929396166,"[0, 57.40608373183488, 0]",0.0,62.0372930257964,57.406083731834876,0.9809734262941868,2.593916268165259,0.0,0,0.0,0.0,|,57.406083731834876,[0],57.40608373183488,57.40608373183474,64.63120929396166,"[0, 57.40608373183488, 0]",0.0,62.0372930257964,57.406083731834876,0.9809734262941868,2.593916268165259,0.0,0,0.0,0.0
647,|,32.134036731889125,[0],32.13403673188913,32.13403673188913,32.13403673188891,32.13403673188891,62.0372930257964,62.0372930257964,"[0, 32.13403673188913, 0]","[0, 32.13403673188913, 0]",0.0,0.0,34.171329757685314,32.134036731889125,0.9751692228272004,27.865963268111088,0.0,0,0.0,0.0,|,32.13403673188913,[0],32.13403673188913,32.13403673188898,57.40608373183488,"[0, 32.13403673188913, 0]",0.0,32.13403673188913,32.13403673188913,0.980992299568833,27.86596326811101,0.0,0,0.0,0.0,|,32.13403673188913,[0],32.13403673188913,32.13403673188898,57.40608373183488,"[0, 32.13403673188913, 0]",0.0,32.13403673188913,32.13403673188913,0.980992299568833,27.86596326811101,0.0,0,0.0,0.0
648,|,55.599257355691726,[0],55.599257355691726,55.599257355691726,55.59925735569151,55.59925735569151,32.13403673188913,32.13403673188913,"[0, 55.599257355691726, 0]","[0, 55.599257355691726, 0]",0.0,0.0,55.599257355691726,55.599257355691726,0.9752118454029081,4.400742644308494,0.0,0,0.0,0.0,|,55.599257355691726,[0],55.59925735569173,55.599257355691584,32.13403673188913,"[0, 55.59925735569173, 0]",0.0,55.599257355691726,55.599257355691726,0.9810248663787856,4.400742644308416,0.0,0,0.0,0.0,|,55.599257355691726,[0],55.59925735569173,55.599257355691584,32.13403673188913,"[0, 55.59925735569173, 0]",0.0,55.599257355691726,55.599257355691726,0.9810248663787856,4.400742644308416,0.0,0,0.0,0.0
649,|,42.422888750931676,[0],42.42288875093167,42.42288875093167,42.422888750931456,42.422888750931456,55.599257355691726,55.599257355691726,"[0, 42.42288875093167, 0]","[0, 42.42288875093167, 0]",0.0,0.0,42.422888750931676,42.422888750931676,0.9752442686411023,17.577111249068544,0.0,0,0.0,0.0,|,42.42288875093167,[0],42.42288875093167,42.42288875093152,55.59925735569173,"[0, 42.42288875093167, 0]",0.0,42.42288875093167,42.42288875093167,0.9810496402768794,17.57711124906848,0.0,0,0.0,0.0,|,42.42288875093167,[0],42.42288875093167,42.42288875093152,55.59925735569173,"[0, 42.42288875093167, 0]",0.0,42.42288875093167,42.42288875093167,0.9810496402768794,17.57711124906848,0.0,0,0.0,0.0
650,|,63.63226052055869,[0],63.63226052055869,63.63226052055869,63.63226052055847,63.63226052055847,42.42288875093167,42.42288875093167,"[0, 60.00000000000015, 0]","[0, 60.00000000000015, 0]",0.0,0.0,60.00000000000021,60.00000000000021,0.9751809699896329,-3.632260520558475,0.0,0.0,0.0,0.0,|,63.63226052055869,[0],63.63226052055869,63.63226052055854,42.42288875093167,"[0, 63.63226052055869, 0]",0.0,60.00000000000015,60.00000000000015,0.980975111648601,-3.632260520558539,0,0.0,0.0,0.0,|,63.63226052055869,[0],63.63226052055869,63.63226052055854,42.42288875093167,"[0, 63.63226052055869, 0]",0.0,60.00000000000015,60.00000000000015,0.980975111648601,-3.632260520558539,0,0.0,0.0,0.0
651,|,40.37671774253827,[0],40.376717742538276,40.376717742538276,44.00897826309659,44.00897826309659,60.00000000000015,60.00000000000015,"[0, 44.008978263096814, 0]","[0, 44.008978263096814, 0]",0.0,0.0,44.00897826309674,40.37671774253827,0.9752117690357841,15.991021736903406,0.0,0,0.0,0.0,|,40.376717742538276,[0],40.376717742538276,40.37671774253813,63.63226052055869,"[0, 40.376717742538276, 0]",0.0,44.008978263096814,40.376717742538276,0.9809986770290684,19.623282257461874,0.0,0,0.0,0.0,|,40.376717742538276,[0],40.376717742538276,40.37671774253813,63.63226052055869,"[0, 40.376717742538276, 0]",0.0,44.008978263096814,40.376717742538276,0.9809986770290684,19.623282257461874,0.0,0,0.0,0.0
652,|,48.83978369388002,[0],48.83978369388003,48.83978369388003,48.8397836938798,48.8397836938798,44.008978263096814,44.008978263096814,"[0, 48.83978369388003, 0]","[0, 48.83978369388003, 0]",0.0,0.0,48.83978369388002,48.83978369388002,0.9752489216439617,11.160216306120198,0.0,0,0.0,0.0,|,48.83978369388003,[0],48.83978369388002,48.83978369387988,40.376717742538276,"[0, 48.83978369388002, 0]",0.0,48.83978369388003,48.83978369388003,0.9810271038758096,11.16021630612012,0.0,0,0.0,0.0,|,48.83978369388003,[0],48.83978369388002,48.83978369387988,40.376717742538276,"[0, 48.83978369388002, 0]",0.0,48.83978369388003,48.83978369388003,0.9810271038758096,11.16021630612012,0.0,0,0.0,0.0
653,|,53.76976036451115,[0],53.76976036451115,53.76976036451115,53.76976036451092,53.76976036451092,48.83978369388003,48.83978369388003,"[0, 53.76976036451115, 0]","[0, 53.76976036451115, 0]",0.0,0.0,53.76976036451115,53.76976036451115,0.9752896959175195,6.230239635489077,0.0,0,0.0,0.0,|,53.76976036451115,[0],53.76976036451115,53.769760364511015,48.83978369388002,"[0, 53.76976036451115, 0]",0.0,53.76976036451115,53.76976036451115,0.9810583019743905,6.230239635488992,0.0,0,0.0,0.0,|,53.76976036451115,[0],53.76976036451115,53.769760364511015,48.83978369388002,"[0, 53.76976036451115, 0]",0.0,53.76976036451115,53.76976036451115,0.9810583019743905,6.230239635488992,0.0,0,0.0,0.0
654,|,37.103085704347414,[0],37.103085704347414,37.103085704347414,37.10308570434719,37.10308570434719,53.76976036451115,53.76976036451115,"[0, 37.103085704347414, 0]","[0, 37.103085704347414, 0]",0.0,0.0,37.103085704347414,37.103085704347414,0.9753177534014484,22.896914295652813,0.0,0,0.0,0.0,|,37.103085704347414,[0],37.10308570434741,37.10308570434727,53.76976036451115,"[0, 37.10308570434741, 0]",0.0,37.103085704347414,37.103085704347414,0.9810797700361651,22.896914295652728,0.0,0,0.0,0.0,|,37.103085704347414,[0],37.10308570434741,37.10308570434727,53.76976036451115,"[0, 37.10308570434741, 0]",0.0,37.103085704347414,37.103085704347414,0.9810797700361651,22.896914295652728,0.0,0,0.0,0.0
655,|,56.129310908957706,[0],56.129310908957706,56.129310908957706,56.129310908957486,56.129310908957486,37.103085704347414,37.103085704347414,"[0, 56.129310908957706, 0]","[0, 56.129310908957706, 0]",0.0,0.0,56.129310908957706,56.129310908957706,0.9753600776882045,3.8706890910425216,0.0,0,0.0,0.0,|,56.129310908957706,[0],56.129310908957706,56.12931090895758,37.10308570434741,"[0, 56.129310908957706, 0]",0.0,56.129310908957706,56.129310908957706,0.9811121544493092,3.870689091042429,0.0,0,0.0,0.0,|,56.129310908957706,[0],56.129310908957706,56.12931090895758,37.10308570434741,"[0, 56.129310908957706, 0]",0.0,56.129310908957706,56.129310908957706,0.9811121544493092,3.870689091042429,0.0,0,0.0,0.0
