t,|i=2,IO:EXT,IOPL:EXT,OQ:1,OO:1,IS:1,ISPL:1,RM:1,OS:EXT,DMFS,FR,IL,HC,SC,ITHC,TC,|i=1,IO:2,IOPL:2,OQ:0,OO:0,IS:0,ISPL:0,RM:0,OS:2,DMFS,FR,IL,HC,SC,ITHC,TC,|i=0,IO:1,IOPL:1,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:1,DMFS,FR,IL,HC,SC,ITHC,TC
884,|,5.0,[0],5.0,9.0,4.0,"[0, 7.0, 0]",0.0,4.0,0.0,0.12232697171763623,-6.0,0.0,600.0,0.0,600.0,|,5.0,[0],5.0,5.0,7.0,"[0, 3.0, 0]",0.0,7.0,3.0,0.25362152218900896,-2.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,3.0,"[0, 5.0, 0]",0.0,3.0,3.0,0.5649574614853989,-2.0,0,0.0,0.0,0.0
885,|,7.0,[0],7.0,9.0,7.0,"[0, 3.0, 0]",0.0,7.0,1.0,0.12235996326905418,-6.0,0.0,600.0,0.0,600.0,|,7.0,[0],7.0,9.0,3.0,"[0, 5.0, 0]",0.0,3.0,1.0,0.2534435261707989,-6.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,5.0,"[0, 7.0, 0]",0.0,5.0,3.0,0.5647382920110193,-4.0,0,0.0,0.0,0.0
886,|,3.0,[0],3.0,9.0,3.0,"[0, 5.0, 0]",0.0,3.0,0.0,0.1222757513191099,-6.0,0.0,600.0,0.0,600.0,|,3.0,[0],3.0,7.0,5.0,"[0, 7.0, 0]",0.0,5.0,0.0,0.25326909841706813,-4.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,7.0,"[0, 3.0, 0]",0.0,7.0,3.0,0.5650378527185134,0.0,0,0,0.0,0.0
887,|,5.0,[0],5.0,9.0,5.0,"[0, 7.0, 0]",0.0,5.0,0.0,0.12213565536205316,-6.0,0.0,600.0,0.0,600.0,|,5.0,[0],5.0,5.0,7.0,"[0, 3.0, 0]",0.0,7.0,3.0,0.2536663611365719,-2.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,3.0,"[0, 5.0, 0]",0.0,3.0,3.0,0.5650779101741522,-2.0,0,0.0,0.0,0.0
888,|,0,[0],0.0,2.0,7.0,"[0, 2.0, 0]",0.0,6.0,0.0,0.12213565536205316,1.0,10.0,0,0.0,10.0,|,0.0,[0],0.0,2.0,3.0,"[0, 2.0, 0]",0.0,2.0,0.0,0.2536663611365719,1.0,5.0,0,0.0,5.0,|,0.0,[0],0.0,0.0,5.0,"[0, 0.0, 0]",0.0,2.0,0.0,0.5650779101741522,3.0,3.0,0,0.0,3.0
889,|,5.0,[0],5.0,5.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.12268253604943923,-2.0,0.0,200.0,0.0,200.0,|,5.0,[0],5.0,5.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.2540627145799954,-2.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,0.0,"[0, 5.0, 0]",0.0,3.0,3.0,0.565117875944152,-2.0,0,0.0,0.0,0.0
890,|,6.0,[0],6.0,8.0,3.0,"[0, 3.0, 0]",0.0,3.0,1.0,0.12274285714285714,-5.0,0.0,500.0,0.0,500.0,|,6.0,[0],6.0,8.0,3.0,"[0, 5.0, 0]",0.0,3.0,1.0,0.25394285714285714,-5.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,5.0,"[0, 6.0, 0]",0.0,5.0,3.0,0.5650285714285714,-3.0,0,0.0,0.0,0.0
891,|,9.0,[0],9.0,14.0,3.0,"[0, 5.0, 0]",0.0,3.0,0.0,0.12249087591240876,-11.0,0.0,1100.0,0.0,1100.0,|,9.0,[0],9.0,12.0,5.0,"[0, 6.0, 0]",0.0,5.0,0.0,0.2534215328467153,-9.0,0.0,0.0,0.0,0.0,|,9.0,[0],9.0,9.0,6.0,"[0, 9.0, 0]",0.0,6.0,3.0,0.5645529197080292,-6.0,0,0.0,0.0,0.0
892,|,9.0,[0],9.0,18.0,5.0,"[0, 6.0, 0]",0.0,5.0,0.0,0.12223992715684043,-15.0,0.0,1500.0,0.0,1500.0,|,9.0,[0],9.0,15.0,6.0,"[0, 9.0, 0]",0.0,6.0,0.0,0.25290234463919875,-12.0,0.0,0.0,0.0,0.0,|,9.0,[0],9.0,9.0,9.0,"[0, 9.0, 0]",0.0,9.0,3.0,0.5640792169360346,-6.0,0,0.0,0.0,0.0
893,|,7.0,[0],7.0,19.0,6.0,"[0, 9.0, 0]",0.0,6.0,0.0,0.12204545454545454,-16.0,0.0,1600.0,0.0,1600.0,|,7.0,[0],7.0,13.0,9.0,"[0, 9.0, 0]",0.0,9.0,0.0,0.2525,-10.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,9.0,"[0, 7.0, 0]",0.0,9.0,3.0,0.5638636363636363,-4.0,0,0.0,0.0,0.0
894,|,7.0,[0],7.0,17.0,9.0,"[0, 9.0, 0]",0.0,9.0,0.0,0.12185159972770593,-14.0,0.0,1400.0,0.0,1400.0,|,7.0,[0],7.0,11.0,9.0,"[0, 7.0, 0]",0.0,9.0,0.0,0.25209893351486273,-8.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,3.0,0.5636487406398911,-4.0,0,0.0,0.0,0.0
895,|,7.0,[0],7.0,15.0,9.0,"[0, 7.0, 0]",0.0,9.0,0.0,0.12165835976438605,-12.0,0.0,1200.0,0.0,1200.0,|,7.0,[0],7.0,11.0,7.0,"[0, 7.0, 0]",0.0,7.0,0.0,0.2516991391028546,-8.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,3.0,0.56343452650657,-4.0,0,0.0,0.0,0.0
896,|,5.0,[0],5.0,13.0,7.0,"[0, 7.0, 0]",0.0,7.0,0.0,0.12152070604209098,-10.0,0.0,1000.0,0.0,1000.0,|,5.0,[0],5.0,9.0,7.0,"[0, 7.0, 0]",0.0,7.0,0.0,0.2514143471373614,-6.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,7.0,"[0, 5.0, 0]",0.0,7.0,3.0,0.5634758995247794,-2.0,0,0.0,0.0,0.0
897,|,4.0,[0],4.0,10.0,7.0,"[0, 7.0, 0]",0.0,7.0,0.0,0.12141080714447208,-7.0,0.0,700.0,0.0,700.0,|,4.0,[0],4.0,6.0,7.0,"[0, 5.0, 0]",0.0,7.0,1.0,0.25141306805335745,-3.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,5.0,3.0,0.5636445851232196,-1.0,0,0.0,0.0,0.0
898,|,4.0,[0],4.0,7.0,7.0,"[0, 5.0, 0]",0.0,7.0,0.0,0.12130110684436413,-4.0,0.0,400.0,0.0,400.0,|,4.0,[0],4.0,5.0,5.0,"[0, 4.0, 0]",0.0,5.0,2.0,0.2516376778857014,-2.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,3.0,0.5638129658911226,-1.0,0,0.0,0.0,0.0
899,|,6.0,[0],6.0,8.0,5.0,"[0, 4.0, 0]",0.0,5.0,1.0,0.12136250845928265,-5.0,0.0,500.0,0.0,500.0,|,6.0,[0],6.0,7.0,4.0,"[0, 4.0, 0]",0.0,4.0,2.0,0.2517482517482518,-4.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,4.0,3.0,0.5637265959846605,-3.0,0,0.0,0.0,0.0
900,|,7.0,[0],7.0,11.0,4.0,"[0, 4.0, 0]",0.0,4.0,0.0,0.12117117117117117,-8.0,0.0,800.0,0.0,800.0,|,7.0,[0],7.0,10.0,4.0,"[0, 6.0, 0]",0.0,4.0,0.0,0.25135135135135134,-7.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,6.0,"[0, 7.0, 0]",0.0,6.0,3.0,0.5635135135135135,-4.0,0,0.0,0.0,0.0
901,|,10.0,[0],10.0,17.0,4.0,"[0, 6.0, 0]",0.0,4.0,0.0,0.12089887640449438,-14.0,0.0,1400.0,0.0,1400.0,|,10.0,[0],10.0,14.0,6.0,"[0, 7.0, 0]",0.0,6.0,0.0,0.2507865168539326,-11.0,0.0,0.0,0.0,0.0,|,10.0,[0],10.0,10.0,7.0,"[0, 10.0, 0]",0.0,7.0,3.0,0.5629213483146067,-7.0,0,0.0,0.0,0.0
902,|,4.0,[0],4.0,15.0,6.0,"[0, 7.0, 0]",0.0,6.0,0.0,0.1207903008531657,-12.0,0.0,1200.0,0.0,1200.0,|,4.0,[0],4.0,11.0,7.0,"[0, 10.0, 0]",0.0,7.0,0.0,0.25056129321957793,-8.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,10.0,"[0, 4.0, 0]",0.0,10.0,3.0,0.5630893578805568,-1.0,0,0.0,0.0,0.0
903,|,3.0,[0],3.0,11.0,7.0,"[0, 10.0, 0]",0.0,7.0,0.0,0.12070899708323984,-8.0,0.0,800.0,0.0,800.0,|,3.0,[0],3.0,4.0,10.0,"[0, 4.0, 0]",0.0,10.0,2.0,0.25084137312093335,-1.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.5633834417769801,0.0,0,0,0.0,0.0
904,|,8.0,[0],8.0,9.0,10.0,"[0, 4.0, 0]",0.0,10.0,2.0,0.12094064949608063,-6.0,0.0,600.0,0.0,600.0,|,8.0,[0],8.0,8.0,4.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.251063829787234,-5.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,3.0,"[0, 8.0, 0]",0.0,3.0,3.0,0.5630459126539754,-5.0,0,0.0,0.0,0.0
905,|,5.0,[0],5.0,10.0,4.0,"[0, 3.0, 0]",0.0,4.0,0.0,0.12080536912751678,-7.0,0.0,700.0,0.0,700.0,|,5.0,[0],5.0,10.0,3.0,"[0, 8.0, 0]",0.0,3.0,0.0,0.25078299776286356,-7.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,8.0,"[0, 5.0, 0]",0.0,8.0,3.0,0.5630872483221476,-2.0,0,0.0,0.0,0.0
906,|,4.0,[0],4.0,11.0,3.0,"[0, 8.0, 0]",0.0,3.0,0.0,0.12069736253911488,-8.0,0.0,800.0,0.0,800.0,|,4.0,[0],4.0,6.0,8.0,"[0, 5.0, 0]",0.0,8.0,1.0,0.2507822977201609,-3.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,5.0,3.0,0.5632543585158695,-1.0,0,0.0,0.0,0.0
907,|,8.0,[0],8.0,11.0,8.0,"[0, 5.0, 0]",0.0,8.0,0.0,0.12048192771084337,-8.0,0.0,800.0,0.0,800.0,|,8.0,[0],8.0,9.0,5.0,"[0, 4.0, 0]",0.0,5.0,2.0,0.250780901383311,-6.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,4.0,"[0, 8.0, 0]",0.0,4.0,3.0,0.5629183400267738,-5.0,0,0.0,0.0,0.0
908,|,6.0,[0],6.0,12.0,5.0,"[0, 4.0, 0]",0.0,5.0,0.0,0.12032085561497326,-9.0,0.0,900.0,0.0,900.0,|,6.0,[0],6.0,11.0,4.0,"[0, 8.0, 0]",0.0,4.0,0.0,0.25044563279857396,-8.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,8.0,"[0, 6.0, 0]",0.0,8.0,3.0,0.5628342245989305,-3.0,0,0.0,0.0,0.0
909,|,8.0,[0],8.0,16.0,4.0,"[0, 8.0, 0]",0.0,4.0,0.0,0.1201067615658363,-13.0,0.0,1300.0,0.0,1300.0,|,8.0,[0],8.0,11.0,8.0,"[0, 6.0, 0]",0.0,8.0,0.0,0.25,-8.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,6.0,"[0, 8.0, 0]",0.0,6.0,3.0,0.5625,-5.0,0,0.0,0.0,0.0
910,|,5.0,[0],5.0,13.0,8.0,"[0, 6.0, 0]",0.0,8.0,0.0,0.11997333925794268,-10.0,0.0,1000.0,0.0,1000.0,|,5.0,[0],5.0,10.0,6.0,"[0, 8.0, 0]",0.0,6.0,0.0,0.2497222839369029,-7.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,8.0,"[0, 5.0, 0]",0.0,8.0,3.0,0.5625416574094646,-2.0,0,0.0,0.0,0.0
911,|,1.0,[0],1.0,8.0,6.0,"[0, 8.0, 0]",0.0,6.0,0.0,0.11994669035984007,-5.0,0.0,500.0,0.0,500.0,|,1.0,[0],1.0,3.0,8.0,"[0, 3.0, 0]",0.0,8.0,1.0,0.24988893824966682,0.0,0.0,0,0.0,0.0,|,1.0,[0],1.0,1.0,5.0,"[0, 1.0, 0]",0.0,3.0,1.0,0.5626388271879165,2.0,2.0,0,0.0,2.0
912,|,4.0,[0],4.0,4.0,8.0,"[0, 3.0, 0]",0.0,8.0,3.0,0.12050599201065246,-1.0,0.0,100.0,0.0,100.0,|,4.0,[0],4.0,4.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.25033288948069243,-1.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,1.0,"[0, 4.0, 0]",0.0,3.0,3.0,0.5628051486906347,-1.0,0,0.0,0.0,0.0
913,|,3.0,[0],3.0,4.0,3.0,"[0, 3.0, 0]",0.0,3.0,2.0,0.12086937236637836,-1.0,0.0,100.0,0.0,100.0,|,3.0,[0],3.0,4.0,3.0,"[0, 4.0, 0]",0.0,3.0,2.0,0.2506098913284542,-1.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.5630960301618985,0.0,0,0,0.0,0.0
914,|,6.0,[0],6.0,7.0,3.0,"[0, 4.0, 0]",0.0,3.0,2.0,0.12115171650055372,-4.0,0.0,400.0,0.0,400.0,|,6.0,[0],6.0,6.0,4.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.2509413067552602,-3.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,3.0,3.0,0.5630121816168328,-3.0,0,0.0,0.0,0.0
915,|,7.0,[0],7.0,10.0,4.0,"[0, 3.0, 0]",0.0,4.0,0.0,0.1209641751437417,-7.0,0.0,700.0,0.0,700.0,|,7.0,[0],7.0,10.0,3.0,"[0, 6.0, 0]",0.0,3.0,0.0,0.25055285272003536,-7.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,6.0,"[0, 7.0, 0]",0.0,6.0,3.0,0.5628040689960194,-4.0,0,0.0,0.0,0.0
916,|,5.0,[0],5.0,12.0,3.0,"[0, 6.0, 0]",0.0,3.0,0.0,0.12083057212281864,-9.0,0.0,900.0,0.0,900.0,|,5.0,[0],5.0,9.0,6.0,"[0, 7.0, 0]",0.0,6.0,0.0,0.25027612105146896,-6.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,7.0,"[0, 5.0, 0]",0.0,7.0,3.0,0.5628451513143362,-2.0,0,0.0,0.0,0.0
917,|,4.0,[0],4.0,10.0,6.0,"[0, 7.0, 0]",0.0,6.0,0.0,0.12072390200838667,-7.0,0.0,700.0,0.0,700.0,|,4.0,[0],4.0,6.0,7.0,"[0, 5.0, 0]",0.0,7.0,1.0,0.2502758772897815,-3.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,5.0,3.0,0.5630103729860958,-1.0,0,0.0,0.0,0.0
918,|,2.0,[0],2.0,5.0,7.0,"[0, 5.0, 0]",0.0,7.0,0.0,0.12067063754687844,-2.0,0.0,200.0,0.0,200.0,|,2.0,[0],2.0,3.0,5.0,"[0, 3.0, 0]",0.0,5.0,2.0,0.25060666225457756,0.0,0.0,0,0.0,0.0,|,2.0,[0],2.0,2.0,4.0,"[0, 2.0, 0]",0.0,3.0,2.0,0.5632031767041694,1.0,1.0,0,0.0,1.0
919,|,8.0,[0],8.0,8.0,5.0,"[0, 3.0, 0]",0.0,5.0,3.0,0.12111869632239594,-5.0,0.0,500.0,0.0,500.0,|,8.0,[0],8.0,8.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.25082580929310727,-5.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,2.0,"[0, 8.0, 0]",0.0,3.0,3.0,0.5628716141818982,-5.0,0,0.0,0.0,0.0
920,|,4.0,[0],4.0,9.0,3.0,"[0, 3.0, 0]",0.0,3.0,0.0,0.12101210121012101,-6.0,0.0,600.0,0.0,600.0,|,4.0,[0],4.0,9.0,3.0,"[0, 8.0, 0]",0.0,3.0,0.0,0.2506050605060506,-6.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,8.0,"[0, 4.0, 0]",0.0,8.0,3.0,0.563036303630363,-1.0,0,0.0,0.0,0.0
921,|,4.0,[0],4.0,10.0,3.0,"[0, 8.0, 0]",0.0,3.0,0.0,0.12090569355902396,-7.0,0.0,700.0,0.0,700.0,|,4.0,[0],4.0,5.0,8.0,"[0, 4.0, 0]",0.0,8.0,2.0,0.2508243570015388,-2.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,3.0,0.563200703451308,-1.0,0,0.0,0.0,0.0
922,|,4.0,[0],4.0,6.0,8.0,"[0, 4.0, 0]",0.0,8.0,1.0,0.12101910828025478,-3.0,0.0,300.0,0.0,300.0,|,4.0,[0],4.0,5.0,4.0,"[0, 4.0, 0]",0.0,4.0,2.0,0.2510432681748298,-2.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,3.0,0.5633648144080826,-1.0,0,0.0,0.0,0.0
923,|,8.0,[0],8.0,10.0,4.0,"[0, 4.0, 0]",0.0,4.0,1.0,0.12102609076956808,-7.0,0.0,700.0,0.0,700.0,|,8.0,[0],8.0,9.0,4.0,"[0, 4.0, 0]",0.0,4.0,2.0,0.2510414382810787,-6.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,4.0,"[0, 8.0, 0]",0.0,4.0,3.0,0.5630344222758167,-5.0,0,0.0,0.0,0.0
924,|,3.0,[0],3.0,9.0,4.0,"[0, 4.0, 0]",0.0,4.0,0.0,0.12094653812445223,-6.0,0.0,600.0,0.0,600.0,|,3.0,[0],3.0,8.0,4.0,"[0, 8.0, 0]",0.0,4.0,0.0,0.2508764241893076,-5.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,8.0,"[0, 3.0, 0]",0.0,8.0,3.0,0.563321647677476,0.0,0,0,0.0,0.0
925,|,4.0,[0],4.0,9.0,4.0,"[0, 8.0, 0]",0.0,4.0,0.0,0.12084063047285463,-6.0,0.0,600.0,0.0,600.0,|,4.0,[0],4.0,4.0,8.0,"[0, 3.0, 0]",0.0,8.0,3.0,0.2513134851138354,-1.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,3.0,3.0,0.5634851138353766,-1.0,0,0.0,0.0,0.0
926,|,3.0,[0],3.0,4.0,8.0,"[0, 3.0, 0]",0.0,8.0,2.0,0.12119886239334937,-1.0,0.0,100.0,0.0,100.0,|,3.0,[0],3.0,4.0,3.0,"[0, 4.0, 0]",0.0,3.0,2.0,0.2515860861955808,-1.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.5637716035878364,0.0,0,0,0.0,0.0
927,|,7.0,[0],7.0,8.0,3.0,"[0, 4.0, 0]",0.0,3.0,2.0,0.12145041502839668,-5.0,0.0,500.0,0.0,500.0,|,7.0,[0],7.0,7.0,4.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.25185670598514637,-4.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,3.0,3.0,0.563564875491481,-4.0,0,0.0,0.0,0.0
928,|,7.0,[0],7.0,11.0,4.0,"[0, 3.0, 0]",0.0,4.0,0.0,0.12126499454743729,-8.0,0.0,800.0,0.0,800.0,|,7.0,[0],7.0,11.0,3.0,"[0, 7.0, 0]",0.0,3.0,0.0,0.2514721919302072,-8.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,3.0,0.5633587786259542,-4.0,0,0.0,0.0,0.0
929,|,3.0,[0],3.0,11.0,3.0,"[0, 7.0, 0]",0.0,3.0,0.0,0.12118570183086312,-8.0,0.0,800.0,0.0,800.0,|,3.0,[0],3.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,0.0,0.2513077593722755,-4.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,7.0,"[0, 3.0, 0]",0.0,7.0,3.0,0.5636442894507411,0.0,0,0,0.0,0.0
930,|,2.0,[0],2.0,6.0,7.0,"[0, 6.0, 0]",0.0,7.0,0.0,0.12113289760348583,-3.0,0.0,300.0,0.0,300.0,|,2.0,[0],2.0,2.0,7.0,"[0, 2.0, 0]",0.0,6.0,2.0,0.25163398692810457,1.0,5.0,0,0.0,5.0,|,2.0,[0],2.0,2.0,3.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.563834422657952,1.0,1.0,0,0.0,1.0
931,|,2.0,[0],2.0,2.0,6.0,"[0, 2.0, 0]",0.0,5.0,2.0,0.12151567944250871,1.0,10.0,0,0.0,10.0,|,2.0,[0],2.0,2.0,2.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.2519599303135889,1.0,5.0,0,0.0,5.0,|,2.0,[0],2.0,2.0,2.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.5640243902439024,1.0,1.0,0,0.0,1.0
932,|,3.0,[0],3.0,3.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.1220892274211099,0.0,0.0,0,0.0,0.0,|,3.0,[0],3.0,3.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.25244831338411317,0.0,0.0,0,0.0,0.0,|,3.0,[0],3.0,3.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.5643090315560392,0.0,0,0,0.0,0.0
933,|,4.0,[0],4.0,4.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.12263535551206783,-1.0,0.0,100.0,0.0,100.0,|,4.0,[0],4.0,4.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.25288106110023917,-1.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,3.0,3.0,0.5644705370732768,-1.0,0,0.0,0.0,0.0
934,|,7.0,[0],7.0,8.0,3.0,"[0, 3.0, 0]",0.0,3.0,2.0,0.1228831958315241,-5.0,0.0,500.0,0.0,500.0,|,7.0,[0],7.0,8.0,3.0,"[0, 4.0, 0]",0.0,3.0,2.0,0.2529309596178897,-5.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,4.0,"[0, 7.0, 0]",0.0,4.0,3.0,0.56426400347373,-4.0,0,0.0,0.0,0.0
935,|,5.0,[0],5.0,10.0,3.0,"[0, 4.0, 0]",0.0,3.0,0.0,0.12274994578182606,-7.0,0.0,700.0,0.0,700.0,|,5.0,[0],5.0,9.0,4.0,"[0, 7.0, 0]",0.0,4.0,0.0,0.2526566905226632,-6.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,7.0,"[0, 5.0, 0]",0.0,7.0,3.0,0.5643027542832357,-2.0,0,0.0,0.0,0.0
936,|,4.0,[0],4.0,10.0,4.0,"[0, 7.0, 0]",0.0,4.0,0.0,0.12264355362946912,-7.0,0.0,700.0,0.0,700.0,|,4.0,[0],4.0,6.0,7.0,"[0, 5.0, 0]",0.0,7.0,1.0,0.25265438786565547,-3.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,5.0,3.0,0.5644637053087758,-1.0,0,0.0,0.0,0.0
937,|,1.0,[0],1.0,4.0,7.0,"[0, 4.0, 0]",0.0,7.0,0.0,0.12261698440207973,-1.0,0.0,100.0,0.0,100.0,|,1.0,[0],1.0,2.0,5.0,"[0, 2.0, 0]",0.0,4.0,1.0,0.2528162911611785,1.0,5.0,0,0.0,5.0,|,1.0,[0],1.0,1.0,4.0,"[0, 1.0, 0]",0.0,2.0,1.0,0.5645580589254766,2.0,2.0,0,0.0,2.0
938,|,7.0,[0],7.0,7.0,4.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.12308025091931646,-4.0,0.0,400.0,0.0,400.0,|,7.0,[0],7.0,7.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.25308241401687215,-4.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,1.0,"[0, 7.0, 0]",0.0,3.0,3.0,0.5643521522820679,-4.0,0,0.0,0.0,0.0
939,|,4.0,[0],4.0,8.0,3.0,"[0, 3.0, 0]",0.0,3.0,0.0,0.12297384914631511,-5.0,0.0,500.0,0.0,500.0,|,4.0,[0],4.0,8.0,3.0,"[0, 7.0, 0]",0.0,3.0,0.0,0.25286362653987465,-5.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,7.0,3.0,0.564512643181327,-1.0,0,0.0,0.0,0.0
940,|,5.0,[0],5.0,10.0,3.0,"[0, 7.0, 0]",0.0,3.0,0.0,0.12284110535405872,-7.0,0.0,700.0,0.0,700.0,|,5.0,[0],5.0,6.0,7.0,"[0, 4.0, 0]",0.0,7.0,2.0,0.25302245250431776,-3.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,4.0,3.0,0.5645509499136442,-2.0,0,0.0,0.0,0.0
941,|,5.0,[0],5.0,8.0,7.0,"[0, 4.0, 0]",0.0,7.0,0.0,0.12270864783265042,-5.0,0.0,500.0,0.0,500.0,|,5.0,[0],5.0,7.0,4.0,"[0, 5.0, 0]",0.0,4.0,1.0,0.2529652792753936,-4.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,3.0,0.5645891740349364,-2.0,0,0.0,0.0,0.0
942,|,9.0,[0],9.0,13.0,4.0,"[0, 5.0, 0]",0.0,4.0,0.0,0.12247094274644856,-10.0,0.0,1000.0,0.0,1000.0,|,9.0,[0],9.0,11.0,5.0,"[0, 5.0, 0]",0.0,5.0,1.0,0.25269048643994835,-8.0,0.0,0.0,0.0,0.0,|,9.0,[0],9.0,9.0,5.0,"[0, 9.0, 0]",0.0,5.0,3.0,0.5641411967283685,-6.0,0,0.0,0.0,0.0
943,|,3.0,[0],3.0,11.0,5.0,"[0, 5.0, 0]",0.0,5.0,0.0,0.12239191223919123,-8.0,0.0,800.0,0.0,800.0,|,3.0,[0],3.0,9.0,5.0,"[0, 9.0, 0]",0.0,5.0,0.0,0.2525274252527425,-6.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,9.0,"[0, 3.0, 0]",0.0,9.0,3.0,0.5644224564422456,0.0,0,0,0.0,0.0
